"content","cmp_code","eu_code"
"Esse entendimento é uma das condições para a meta de expandir o peso desse item na matriz energética brasileira.","303",NA
"O setor de petróleo e gás, diferentemente de outros segmentos relevantes na pauta de importação brasileira, como química e eletrônica, não apresenta restrições técnicas, de escala, nem tecnológicas relevantes para que sua demanda de equipamentos seja atendida por empresas brasileiras.","410",NA
"O suprimento doméstico de equipamentos para o setor deverá superar 60%, capaz de reduzir em 2 bilhões de dólares o déficit comercial anual do segmento de equipamentos.","410",NA
"Para que isso aconteça, será fundamental rever distorções tributárias, como a dificuldade de operacionalização do regime especial de importação de bens destinados às atividades de pesquisa e de lavra das jazidas de petróleo e gás natural.","410",NA
"TRANSPORTES","H",NA
"No tocante ao transporte de cargas, há um enorme salto a ser promovido.","411",NA
"Comparativamente aos Estados Unidos, a produtividade da mão-de-obra no transporte de cargas no Brasil é cerca de 5 vezes menor,","702",NA
"nosso índice de acidentes 3,3 vezes superior,","701",NA
"nossa eficiência energética 30% inferior","501",NA
"e o índice de emissão de poluentes atmosféricos quase 3 vezes maior.","501",NA
"Será preciso convergir gradualmente para uma matriz de transportes mais equilibrada, reduzindo a dependência exagerada do modal rodoviário.","411",NA
"Nos Estados Unidos, Canadá e Rússia, o transporte rodoviário é responsável por 26%, 21% e 8% respectivamente do total da carga transportada, enquanto no Brasil esse índice passa dos 60%.","411",NA
"O Brasil faz uso limitado de modais mais seguros,","411",NA
"menos poluentes","501",NA
"e mais eficientes, como o ferroviário e aquaviário, ideais para o transporte de produtos básicos, em altos volumes e a grandes distâncias, típico de nossos principais produtos de exportação.","411",NA
"Na média, a produtividade do modal rodoviário é equivalente a 7% do modal ferroviário e 9% do modal aquaviário.","411",NA
"Cabe ao governo federal coordenar os esforços voltados para o planejamento integrado do desenvolvimento dos diversos modais,","411",NA
"bem como o estímulo ao transporte multimodal, principalmente nas operações de grande volume.","411",NA
"O Governo José Serra adotará as seguintes estratégias:",NA,NA
"Ferrovias","H",NA
"Avançar na regulamentação da integração da malha.","411",NA
"É preciso tornar o transporte ferroviário o modal predominante no escoamento das principais commodities para exportação,","411",NA
"visando maior competitividade da produção nacional.","410",NA
"Incentivar o uso de ferrovia para o transporte de passageiros nos centros urbanos, de forma integrada.","411",NA
"Estão em execução, com aporte de recursos orçamentários e/ou pelo governo federal, projetos de metrôs em sete capitais brasileiras: Belo Horizonte, Porto Alegre, Salvador, Fortaleza, Recife, Rio de Janeiro e São Paulo.","411",NA
"A elevação desses investimentos será um objetivo prioritário do próximo governo.","411",NA
"Eliminar gargalos operacionais nas malhas recentemente privatizadas, principalmente no entorno dos grandes centros urbanos,","411",NA
"assim como a recuperação e expansão da malha atualmente existente.","411",NA
"Rodovias","H",NA
"Construir ou reformar rodovias estratégicas (somente para citar um exemplo, a Rodovia Cuiabá-Santarém)","411",NA
"e recuperar as condições da malha rodoviária federal, hoje em situação precária.","411",NA
"Reforçar o papel do governo federal na articulação de blocos de investimentos para superar os estrangulamentos de transportes metropolitanos, por meio dos anéis viários.","411",NA
"Dar continuidade ao programa de concessões de rodovias, sem que isso implique uma desoneração da responsabilidade do setor público pelo investimento nas áreas de baixa atratividade ao capital privado.","411",NA
"A precariedade das rodovias dificulta o escoamento da produção, eleva custos e conspira contra as exportações e a criação de mais oportunidades de emprego.","411",NA
"O Governo José Serra realizará um amplo programa de rodovias, utilizando para isso os recursos da Contribuição de Intervenção do Domínio Econômico – CIDE referente a combustíveis.","411",NA
"A meta é a plena recuperação da malha rodoviária federal com duas ordens de providências:","411",NA
"restauração efetiva de 18 mil quilômetros mais seriamente deteriorados, o que irá consumir o equivalente a 900 milhões de dólares em três anos;","411",NA
"conservação de toda a atual malha de 53 mil quilômetros, o que irá requerer a aplicação anual do equivalente a 160 milhões de dólares.","411",NA
"Hidrovias","H",NA
"Aperfeiçoar a regulamentação que prevê o uso múltiplo das águas","416.2",NA
"e promover os investimentos em terminais, sistemas de sinalização e dragagem, necessários para aproveitar o enorme potencial do modal hidroviário, especialmente na conexão do corredor de exportação entre o Centro-Oeste e o Norte do país.","411",NA
"Capacitar e buscar maior integração da agência regulatória do setor com os órgãos diretamente responsáveis pela preservação ambiental.","416.2",NA
"Aviação","H",NA
"Agilizar os procedimentos aduaneiros","303",NA
"e dar continuidade à expansão da infra-estrutura dos aeroportos.","411",NA
"Nos últimos anos houve notável modernização dos aeroportos das capitais brasileiras, inclusive do Norte e do Nordeste,","411",NA
"fator importante da estratégia voltada para a dinamização e ampliação do setor de turismo.","410",NA
"Portos","H",NA
"O desenvolvimento da infra-estrutura portuária deve ser pensado de forma integrada com o conjunto dos modais de transportes, visando criar vantagens ao comércio exterior.","411",NA
"Nos últimos anos a União investiu R$ 1,5 bilhão no setor, direcionado, principalmente, a ampliação, recuperação e melhoramentos da infra-estrutura e a dragagens de aprofundamento do calado dos portos.","411",NA
"Mencionem-se, como exemplos, a construção do porto de Pecém e as ampliações dos portos de Suape, Sepetiba, Santos-Tecon 2 e Rio Grande.","411",NA
"O Governo José Serra avançará na proposição de soluções institucionais que viabilizem os ganhos de produtividade necessários a uma redução dos custos de movimentação portuária.","410",NA
"Tal vantagem competitiva é fundamental, entre outras coisas, para o desenvolvimento da navegação de cabotagem, ampliando as alternativas de transporte da produção destinada ao mercado interno.","411",NA
"TELECOMUNICAÇÕES","H",NA
"Embora novos problemas e grandes desafios tenham ainda de ser enfrentados, o setor de telecomunicações é um exemplo de estratégia bemsucedida de reestruturação e privatização, reconhecida internacionalmente (ver relatório da União Internacional de Telecomunicações).","401",NA
"Precedida pela definição do marco regulatório, a privatização permitiu que, já em junho de 2001, fosse superada a meta de 40 milhões de acessos de telefonia fixa instalados, e que se atingissem 26 milhões de acessos em serviço de telefonia móvel.","401",NA
"Tais estatísticas eram impensáveis há menos de 10 anos e beneficiaram principalmente as classes de menor renda: o percentual de lares da classe D com linhas instaladas, que era insignificante em 1997, saltou, em 2001, para 43% na Região 1 (Sudeste, exceto São Paulo, Nordeste e Norte, exclusive Acre e Rondônia), para 67% na Região 2 (Centro-Oeste, Sul, Acre e Rondônia) e para 65% na Região 3 (Estado de São Paulo).","411",NA
"A agenda do setor para os próximos anos envolve, por exemplo, a necessária articulação da política de telecomunicações com as políticas tecnológica, industrial e de comércio exterior.","411",NA
"Um exemplo disso é a definição do padrão tecnológico da TV digital","408",NA
"e a gestão da universalização dos serviços de telecomunicações,","411",NA
"tendo em vista a eliminação da exclusão digital.","503",NA
"O Governo José Serra empreenderá todos os esforços para garantir o contínuo avanço tecnológico","411",NA
"e os investimentos na infra-estrutura dos setores de telecomunicação, internet, comunicação de massa e postal.","411",NA
"Mas, com igual empenho, mobilizará as energias do setor público e da sociedade civil","606.1",NA
"para que trabalhadores, pequenos empresários e estudantes de baixa renda, entre outros segmentos sociais, não sejam excluídos do mundo digital e de suas conquistas.","503",NA
"GERANDO MAIS EMPREGOS","H",NA
"A estratégia econômica delineada acima permitirá, até 2006, reduzir o déficit em conta corrente de mais de 4% para cerca de 2% do PIB,","414",NA
"financiável pelos investimentos externos atraídos pelas novas perspectivas de crescimento da economia.","410",NA
"Isso permitirá reduzir substancialmente a taxa de juros, elevando o investimento produtivo","414",NA
"e viabilizando a meta de um crescimento médio do PIB da ordem de 4,5% ao ano.","410",NA
"Esse cenário é viável.","410",NA
"Apesar da perturbação em alguns preços isolados, a estabilidade se mantém e a responsabilidade fiscal se consolidou.","414",NA
"O crescimento do conjunto da economia permitirá expandir a oferta de empregos, que será maior estimulando-se os setores que empregam mais intensamente força de trabalho.","410",NA
"Daí a importância de segmentos como a agricultura, construção, turismo, saúde e educação.","410",NA
"Relevantes em si mesmos, pela importância dos bens e serviços que fornecem, esses segmentos assumem um papel muito especial na estratégia de ampliar as oportunidades de trabalho.","410",NA
"AGRICULTURA","H",NA
"O setor agropecuário tem desempenhado um papel central na economia brasileira.","703.1",NA
"O crescimento sustentado, indispensável para a geração de empregos, depende desse setor.","410",NA
"O agronegócio é um grande trunfo do país para promover seu desenvolvimento econômico e social, gerando emprego, renda, exportações e interiorizando o desenvolvimento.","703.1",NA
"A política agropecuária estará no centro da formulação econômica.","703.1",NA
"As significativas transformações que ocorrem no setor resultam da capacidade empreendedora do setor privado,","401",NA
"mas a política agrícola tem um papel fundamental.","703.1",NA
"A agropecuária representa 8,3% do PIB.","703.1",NA
"Quando se inclui o conjunto da cadeia produtiva, isto é, os fornecedores e os processadores de produtos primários, o peso do setor chega a 29% do PIB.","703.1",NA
"Sua contribuição é fundamental em quatro aspectos.","703.1",NA
"Em primeiro lugar, o setor é responsável por 26% da População Economicamente Ativa – PEA e tem condições de absorver direta e indiretamente contingentes muito maiores.","703.1",NA
"Em segundo lugar, é o pilar mais importante do esforço de estabilização.","414",NA
"Basta lembrar que, no período entre janeiro de 1995 e março de 2002, os preços do conjunto dos alimentos variaram 36 pontos percentuais abaixo da inflação geral medida pelo INPC.","414",NA
"No período de 1975 a 2000, os preços reais de uma cesta representativa de alimentos caíram em média 5% ao ano.","414",NA
"Em terceiro lugar, a agropecuária tem sido essencial para o desempenho da balança comercial brasileira, especialmente depois da mudança do regime cambial em 1999: em 2001, o superávit comercial do setor foi da ordem de 19 bilhões de dólares.","703.1",NA
"Isso aconteceu graças ao aumento das exportações (como nos casos de carnes e soja) e à substituição das importações (como nos casos do milho, algodão e pescado).","703.1",NA
"Em quarto lugar, o dinamismo das cadeias agroindustriais contribui para a integração nacional e para a interiorização do desenvolvimento.","703.1",NA
"A expansão da fronteira agrícola promove o surgimento de cidades e seu crescimento, como no sul do Paraná, no oeste da Bahia e no Mato Grosso, ocupando espaços vazios","703.1",NA
"e diminuindo o enorme desnível em termos de desenvolvimento regional.","503",NA
"A política do Governo José Serra terá em vista a possibilidade efetiva que o Brasil tem de assumir em curto prazo uma posição de liderança na produção mundial de alimentos.","703.1",NA
"Para tanto, dispomos de: 90 milhões de hectares de áreas não utilizadas economicamente, excluídas todas as reservas e parcelas de terras preservadas e a serem preservadas;","703.1",NA
"enorme potencial de ganhos de competitividade mediante a construção e melhoria da infra-estrutura e maior difusão de novas tecnologias;","411",NA
"quase um quinto de toda a água doce do planeta;","000",NA
"condições de solo e clima excepcionalmente favoráveis;","000",NA
"quadros técnico-gerenciais e agricultores de alta qualidade,","411",NA
"além de mão-de-obra abundante.","701",NA
"É um equívoco comum enfatizar um suposto dilema entre o mercado externo e interno.","410",NA
"Segundo essa visão, seria necessário primeiro resolver o problema da fome no Brasil para depois exportar.","410",NA
"No entanto, quando o país exporta, gera renda e emprego e atenua o gargalo das contas externas, tornando possível combater a pobreza e a fome sem o artificialismo de medidas insustentáveis ou paternalistas.","410",NA
"A fome e a pobreza se combatem principalmente com o aumento da renda real das pessoas.","410",NA
"Além da reforma tributária, que é fundamental para tornar a economia brasileira e o setor agropecuário mais competitivos,","410",NA
"a política agrícola do Governo José Serra se desdobrará em cinco áreas: acesso aos mercados mundiais mediante o combate ao protecionismo, aos subsídios e às barreiras comerciais de toda natureza;","407",NA
"financiamento e seguro agrícola adequados;","703.1",NA
"apoio à agricultura familiar;","703.1",NA
"melhoria da infra-estrutura para a diminuição do Custo Brasil;","411",NA
"geração e difusão de tecnologias novas e adequadas.","411",NA
"Combate ao protecionismo e acesso aos mercados","H",NA
"O Governo José Serra atuará de forma agressiva e organizada nos fóruns de negociações multilaterais de comércio, com ênfase na Organização Mundial de Comércio e nos principais blocos econômicos,","107",NA
"para melhorar as condições de acesso dos produtos brasileiros a novos mercados consumidores.","407",NA
"Além disso, aproveitará as possibilidades de acordos bilaterais mutuamente vantajosos com países como a Rússia, a China e a Índia.","107",NA
"Os objetivos serão: Eliminar os subsídios dos países desenvolvidos às exportações de produtos agrícolas.","407",NA
"Remover as barreiras à entrada de produtos brasileiros nos mercados dos países desenvolvidos, como a tarifa específica sobre o suco de laranja exportado pelo Brasil para os Estados Unidos.","407",NA
"Reduzir e se possível eliminar os mecanismos domésticos de apoio aos produtores dos países ricos que gerem distorções de preço no mercado internacional.","407",NA
"São flagrantes os casos da sustentação artificial dos preços da soja e do algodão nos Estados Unidos, ou do açúcar de beterraba na União Européia.","407",NA
"O Governo José Serra adotará as seguintes medidas adicionais para tornar mais efetiva a presença brasileira no comércio exterior:","410",NA
"Criar um Conselho Permanente para Negociações Internacionais, formado por especialistas da iniciativa privada, acadêmicos reconhecidos e técnicos do governo, para fortalecer nossa preparação e a mobilização nacional em torno do assunto.","303",NA
"Criar a Agência Nacional de Defesa Agropecuária, com o objetivo de coordenar os esforços e agilizar a regulamentação dos programas plurianuais de controle e erradicação de doenças em animais e vegetais.","303",NA
"A defesa sanitária e a inocuidade de alimentos são aspectos fundamentais para a expansão internacional do agronegócio brasileiro.","410",NA
"Criar um sistema de garantia de qualidade dos produtos agropecuários, incluindo programas de melhoria da embalagem e padronização de produtos vegetais e animais, de forma a proteger e promover a marca Brasil.","410",NA
"Implantar o Programa Nacional de Controle de Qualidade e Rastreabilidade de Alimentos, com a finalidade de normalizar os padrões de qualidade física e química de todos os tipos de alimentos,","410",NA
"tendo como referência os padrões aceitos internacionalmente,","107",NA
"propiciando ao mesmo tempo segurança para os consumidores domésticos","403",NA
"e viabilizando a exportação de excedentes para mercados exigentes.","410",NA
"Nessa linha, será reforçada a capacidade de fiscalização da defesa sanitária e dos órgãos estaduais e municipais de inspeção e fiscalização,","403",NA
"além do combate sistemático à produção e à comercialização de produtos clandestinos.","605.1",NA
"Financiamento e seguro agrícola","H",NA
"O financiamento adequado ao setor não exige apenas menores taxas de juros e aumento da oferta de crédito.","703.1",NA
"Requer também a simplificação do sistema de financiamento","703.1",NA
"e a criação de condições para o acesso dos agricultores às linhas de crédito existentes.","703.1",NA
"O Orçamento federal tem subsidiado a taxa de juros paga pela agropecuária, que tem sido bem mais baixa do que para o resto da economia.","703.1",NA
"O BNDES desempenha hoje um papel importante no financiamento a projetos da agropecuária, para onde vão 29% dos desembolsos, incluindo os recursos para o MODERFROTA.","703.1",NA
"Esse programa cumpre um papel importante no esforço de modernização da agropecuária, revertendo um ciclo de envelhecimento da maquinaria agrícola no país.","703.1",NA
"O Governo José Serra avançará nos seguintes pontos: Implementar um novo programa de seguro da renda rural, com o objetivo de garantir maior estabilidade da renda e do emprego na agricultura, especialmente nas regiões e culturas mais sujeitas às calamidades climáticas.","703.1",NA
"Para que a adoção do mecanismo seja viável, o governo ficará incumbido de parte do prêmio cobrado dos produtores segurados.","703.1",NA
"Tal encargo poderá ser coberto pelo redirecionamento da política de crédito agrícola do governo federal, que envolve gastos anuais para equalizar taxas de juros,","703.1",NA
"garantir o pagamento de preços mínimos,","412",NA
"apoiar a comercialização","703.1",NA
"e garantir a armazenagem da safra.","703.1",NA
"Criar o Fundo de Aval.","703.1",NA
"Ele representará um apoio importante para os agricultores familiares que, hoje, não conseguem captar mais da metade da oferta de crédito disponível pelo Programa Nacional de Apoio à Agricultura Familiar – PRONAF.","703.1",NA
"Modernizar o sistema de comercialização,","703.1",NA
"de modo a estimular o uso de instrumentos novos que permitam mais transparência","202.1",NA
"e protejam a formação de renda do produtor.","703.1",NA
"Utilizar novos instrumentos financeiros com a possibilidade de venda antecipada de parte da produção e administração de risco, como contratos futuros e derivativos.","703.1",NA
"Apoio ao pequeno produtor","H",NA
"Como reforço ao desenvolvimento da agricultura familiar, o Governo José Serra dará grande prioridade à expansão das ações do recém-criado Banco da Terra, que já concedeu financiamento para cerca de 50 mil famílias comprarem pequenas propriedades a juros prefixados de 4% ao ano, com prazo de até 20 anos.","703.1",NA
"Do mesmo modo, serão ampliados os mecanismos de comercialização, de forma a facilitar para o pequeno agricultor o acesso ao consumidor final.","703.1",NA
"Será incentivada a extensão rural, repassando recursos para associações e cooperativas de agricultores, que ficarão responsáveis por financiar contratação de assistência técnica pelo produtor.","703.1",NA
"Será ampliado e aperfeiçoado o PRONAF, corrigindo os problemas existentes na garantia de assistência técnica","703.1",NA
"e assegurando formas de acesso dos agricultores familiares ao crédito.","703.1",NA
"Em relação ao cooperativismo rural, que envolve mais de 800 mil pessoas, serão adotadas as seguintes medidas de apoio: Implementar e expandir o recém-lançado Programa de Desenvolvimento Cooperativo para Agregação de Valor à Produção Agropecuária – PRODECOOP.","703.1",NA
"Esse programa concentra esforços no incremento de competitividade do complexo agroindustrial das cooperativas, mediante a modernização e verticalização (com agregação de valor) do sistema de produção e comercialização.","703.1",NA
"O Plano Agrícola e Pecuário 2002/03 alocou R$ 250 milhões ao PRODECOOP, com um limite de financiamento de R$ 20 milhões por cooperativa, com juros fixos de 10,75% ao ano e prazo de pagamento de 12 anos.","703.1",NA
"Apoiar de forma incisiva as exportações das cooperativas,","703.1",NA
"desenvolvendo ações específicas para trazer mais cooperativas, novos produtos e maior valor agregado ao comércio externo de agronegócio.","703.1",NA
"Eliminar formas de bitributação que prejudiquem esse segmento.","703.1",NA
"Encaminhar ao Congresso projeto de lei que regule o crédito cooperativo,","703.1",NA
"o que poderá ser feito uma vez aprovada a proposta de emenda do senador José Serra, que modifica o artigo 192 da Constituição.","204",NA
"Infra-estrutura","H",NA
"Nessa área, será dada prioridade ao escoamento da produção para exportação via corredores intermodais.","411",NA
"Serão executadas, entre outras, as seguintes obras: conclusão da pavimentação da Rodovia Cuiabá-Santarém (BR 163);","411",NA
"conclusão da Ferronorte até Porto Velho, Rondônia;","411",NA
"conclusão da Ferrovia Transnordestina;","411",NA
"implantação da Hidrovia do Araguaia-Tocantins;","411",NA
"conclusão da Hidrovia do São Francisco e sua interligação com a ferrovia Transnordestina;","411",NA
"pavimentação da BR 267 de Jardim até Porto Murtinho, em Mato Grosso do Sul;","411",NA
"continuidade da construção da Ferrovia Norte-Sul;","411",NA
"construção da BR 70 entre Cáceres no Mato Grosso e a fronteira com a Bolívia.","411",NA
"Política tecnológica","H",NA
"A principal prioridade será fortalecer a Empresa Brasileira de Pesquisa Agropecuária – EMBRAPA, notável agência de pesquisa, que tanto benefício trouxe para o desenvolvimento do país.","411",NA
"Será ampliado também o investimento em pesquisa e desenvolvimento, inclusive mediante parceria entre o setor público e o setor privado.","411",NA
"O investimento público, que elevou o Brasil à condição de líder mundial em tecnologia tropical e subtropical, equivale hoje a 1,5% do PIB agrícola do país.","411",NA
"Os gastos de nossos concorrentes mais ricos representam de 2,5% a 3% da soma de bens e serviços do segmento.","411",NA
"O Governo José Serra aumentará os investimentos em pesquisa agrícola para R$ 2,5 bilhões por ano, equivalentes a cerca de 2% do PIB agrícola nacional.","411",NA
"Para chegar a esse resultado, a estratégia será aprofundar as parcerias com o setor privado, que tem interesse em caminhar junto com empresas públicas eficientes como a Embrapa, por meio das seguintes medidas:","411",NA
"Criar estímulos para que o setor privado invista mais em pesquisa.","402",NA
"Promover o aprimoramento de agentes regionais e locais de inovação, como organizações estaduais de pesquisa, universidades e setor privado.","411",NA
"Estimular mecanismos de capital de risco para reduzir o custo do crédito para inovação, como forma de viabilizar empreendimentos de base tecnológica.","411",NA
"Integrar a geração de tecnologia a mecanismos de viabilização de novos negócios.","411",NA
"CONSTRUÇÃO CIVIL","H",NA
"O desenvolvimento deste setor envolve alguns dos objetivos mais importantes do Governo José Serra: geração de empregos,","701",NA
"infraestrutura para o desenvolvimento","411",NA
"e combate às desigualdades.","503",NA
"Será dada prioridade a três subsetores: construção de moradias,","504",NA
"saneamento básico","504",NA
"e transporte urbano.","411",NA
"Habitação","H",NA
"A redução significativa da taxa de juros representará um impulso fundamental para reativar o setor de construção no Brasil.","504",NA
"A seu lado, a destinação de maior volume de recursos do Sistema Brasileiro de Poupança e Empréstimo, do FGTS, do FAT, além do próprio orçamento da União, junto com os recursos de estados, municípios e do setor privado, irá permitir uma oferta de crédito ou de recursos a fundo perdido capaz de revitalizar o setor.","504",NA
"Segundo estimativas do último Censo, cerca de 1,3 milhão de moradias são construídas por ano no Brasil, muitas delas bastante precárias.","504",NA
"O Governo José Serra impulsionará o financiamento da construção de 200 mil moradias adicionais por ano, até 2006,","504",NA
"e elevará para R$ 4 bilhões os recursos do FGTS para financiar a compra de material de construção destinado à reforma ou à edificação de residências e à regularização fundiária.","504",NA
"Será implantado também o projeto de vilas rurais, nos moldes desenvolvidos pelo governo do Paraná.","504",NA
"Para viabilizar empreendimentos e financiamentos acessíveis às famílias de mais baixa renda, será implementada uma política nacional de subsídio habitacional, integrando recursos da União, dos estados e dos municípios.","504",NA
"Os estados, municípios, cartórios de registro de imóveis e entidades da sociedade serão convocados para um mutirão de regularização fundiária de pelo menos 1,5 milhão de moradias","503",NA
"e de urbanização de bairros e assentamentos informais e irregulares,","503",NA
"incluindo a realocação dos que estão em áreas de risco","503",NA
"ou de proteção ambiental.","501",NA
"Paralelamente, com vistas a dinamizar a construção de moradias pelo Sistema Brasileiro de Poupança e Empréstimo – SBPE, o governo proporá ao Congresso um incentivo de imposto de renda que deduza os juros da compra financiada de casa própria.","408",NA
"Outra questão que preocupa com razão esse setor é o fato de que apenas um terço do saldo dos empréstimos da caderneta de poupança está sendo aplicado no financiamento habitacional.","504",NA
"O Governo José Serra adotará medidas para elevar gradualmente essa proporção.","504",NA
"Para encaminhar essa e outras tarefas, coordenando as ações do governo na área da moradia, será criada uma Secretaria Especial de Habitação, vinculada à Presidência da República.","504",NA
"Saneamento básico","H",NA
"As ações de saneamento básico afetam positivamente a saúde e a qualidade de vida das pessoas","504",NA
"e evitam impactos altamente negativos no meio ambiente, em especial a poluição dos recursos hídricos.","501",NA
"Como ministro da Saúde, José Serra ampliou fortemente os investimentos em saneamento básico em municípios com até 30 mil habitantes, ou com Índice de Desenvolvimento Humano – IDH abaixo de 0,5.","504",NA
"Esses investimentos, de R$ 165 milhões em 1997, passaram para R$ 1,4 bilhão em 2001.","504",NA
"De 1998 a 2001, cerca de 1,3 milhão de famílias, em 2.134 municípios, estão sendo beneficiadas com tratamento de água e mais de 460 mil famílias, em 806 municípios, com esgotamento sanitário.","504",NA
"No entanto, há muito mais por fazer, sobretudo nas áreas urbanas mais pobres.","504",NA
"E é urgente preservar e recuperar o patrimônio hídrico do Brasil.","501",NA
"As metas do Governo José Serra na área de saneamento serão: Elevar de 89% para 100% os serviços públicos de água potável,","504",NA
"como também atender, com água sanitariamente segura, as populações residentes em aglomerações rurais.","504",NA
"Aumentar de 47% para 80% a percentagem da população urbana com acesso a rede de esgotamento sanitário.","504",NA
"Dobrar o volume de tratamento de esgoto no país, elevando o índice de tratamento de 20% para 40% do esgoto urbano coletado.","504",NA
"Para avançar na direção dessas metas, o Governo José Serra terá como prioridades: Aprovar o novo marco jurídico do setor de saneamento, definindo a participação dos municípios e estados na titularidade para a concessão dos serviços.","504",NA
"Executar obras de saneamento básico em todo o país, investindo cerca de R$ 18 bilhões, com recursos do governo federal, do FGTS, BNDES, de organismos internacionais, dos estados e municípios, e das companhias de saneamento.","504",NA
"Dos R$ 18 bilhões, R$ 3 bilhões serão destinados para ações de saneamento ambiental na área da saúde,","504",NA
"com prioridade para a Região Nordeste.","503",NA
"Estabelecer, para as companhias e concessionárias de água e esgoto, uma política específica destinada à população urbana pobre, incluindo: política tarifária adequada e tarifa social,","412",NA
"com subsídio direto ao consumo;","504",NA
"assistência técnica à complementação e adequação das instalações dentro dos domicílios, como reservatórios de água e sanitários.","411",NA
"Adotar, por etapas, metas economicamente viáveis de despoluição dos rios, de forma integrada com a política de recursos hídricos.","501",NA
"As medidas serão operacionalizadas por intermédio das concessionárias e prefeituras, como forma de ampliar os esforços da capacidade de tratamento dos esgotos sanitários.","501",NA
"Transporte urbano","H",NA
"Ao lado das ações de habitação e saneamento, terão prioridade os investimentos em transporte urbano,","411",NA
"com os objetivos de gerar empregos,","701",NA
"reduzir a poluição","501",NA
"e o desperdício de tempo e combustível.","501",NA
"Serão metas do Governo José Serra, a serem implementadas em conjunto com estados e municípios: Ampliar as linhas de metrô nas cidades do Rio de Janeiro, Belo Horizonte, Porto Alegre, São Paulo, Recife, Salvador e Fortaleza.","411",NA
"Melhorar os sistemas de trens urbanos existentes, transformandoos gradualmente em sistemas metroviários.","411",NA
"Construir corredores de ônibus nas principais cidades brasileiras.","411",NA
"TURISMO","H",NA
"O setor de turismo terá um importante papel na geração de empregos e ingresso de divisas,","410",NA
"assim como no incentivo à proteção do meio ambiente","501",NA
"e do patrimônio arquitetônico do país.","502",NA
"Estima-se que, para cada 16 mil reais gastos por um turista estrangeiro, seja gerado um emprego direto no setor.","410",NA
"Além disso, a expansão do turismo permite criar empregos em regiões menos desenvolvidas","410",NA
"e ampliar as oportunidades de primeiro emprego e de empregos sazonais e em tempo parcial, para pessoas com outras ocupações.","410",NA
"O potencial turístico do Brasil é claramente subaproveitado.","410",NA
"Basta lembrar que o país tem recebido cerca de um quarto do número de turistas que visitam o México a cada ano, embora tenha muito mais beleza e diversidade naturais.","601.1",NA
"O Governo José Serra perseguirá duas metas para o turismo brasileiro: atingir a marca de 9 milhões de turistas estrangeiros no final de 2006 e obter um ingresso anual de divisas de 7 bilhões de dólares.","410",NA
"Para isso, será necessário: Aumentar o investimento em marketing e promoção do destino Brasil, chegando à marca de 84 milhões de dólares por ano contra 24 milhões de dólares atualmente, respondendo o governo federal por metade do valor.","410",NA
"Incentivar o aumento da participação de vôos charter, que são o principal fator de sucesso para o turismo, permitindo a parceria entre os promotores e o local de destino.","410",NA
"Vincular as ações pró-turismo a uma agência específica, ligada ao Ministério do Comércio Exterior e Desenvolvimento.","410",NA
"Organizar esquemas especiais de segurança nas áreas turísticas das principais cidades receptoras de turistas estrangeiros, especialmente o Rio de Janeiro.","605.1",NA
"Fortalecer o Programa Nacional de Municipalização do Turismo.","410",NA
"Expandir os programas de infra-estrutura básica, especialmente a segunda fase do PRODETUR.","411",NA
"Adequar as condições de financiamento do BNDES ao setor de turismo,","410",NA
"principalmente com vistas a possibilitar o acesso dos pequenos empreendedores de turismo ao crédito","403",NA
"e ampliar o esforço de treinamento e capacitação profissional para o turismo com a utilização de recursos do FAT.","411",NA
"Implantar uma Política Nacional de Programas Unificados de Capacitação de Recursos Humanos para o Turismo.","411",NA
"Promover a marca Brasil, no caso do turismo receptivo internacional.","410",NA
"Investir no desenvolvimento do turismo cultural por meio da revitalização dos principais conjuntos históricos urbanos, rurais e sítios arqueológicos de 27 localidades brasileiras.","502",NA
"Aprofundar as ações do programa brasileiro de Combate à Exploração do Turismo Sexual Infanto-Juvenil, considerado modelo pela Organização Mundial de Turismo.","605.1",NA
"O BRASIL DO FUTURO: INOVAÇÃO, CIÊNCIA E TECNOLOGIA","H",NA
"O Brasil deve investir no futuro.","411",NA
"Sua inserção competitiva em uma economia globalizada e intensiva em conhecimento requer uma política séria e sistemática de apoio à ciência, tecnologia e inovação.","411",NA
"A ênfase nessa última requer, por sua vez, uma grande aliança Universidade-Empresa para o desenvolvimento tecnológico do país.","411",NA
"Uma atenção bem maior vem sendo dada à inovação.","411",NA
"Ainda assim, falta muito para que essa postura penetre no dia-a-dia das empresas e se mobilizem todos os instrumentos de governo nessa direção.","411",NA
"O Governo José Serra vai conferir especial atenção a essa área, fundamental para o aumento da competitividade da produção nacional e diversificação da pauta de exportação.","411",NA
"Serão mobilizadas as competências empresariais e acadêmicas para criar condições estruturais de competitividade.","411",NA
"Além da articulação entre empresas e entre universidades e empresas,","411",NA
"o governo investirá na infraestrutura tecnológica de suporte à competitividade.","411",NA
"Serão realizados investimentos nas tecnologias industriais básicas – TIB, compreendendo ações nos campos de metrologia, normalização, avaliação de conformidade, tecnologias de gestão, informação tecnológica e propriedade intelectual.","411",NA
"Atenção especial será dada ao capital de risco, forma de financiamento especialmente adequada para pequenas e médias empresas de base tecnológica.","411",NA
"Embora muitas das pré-condições para o florescimento da atividade de capital de risco estejam presentes no Brasil, falta uma estrutura institucional abrangente e coerente, capaz de unir os agentes que desejam participar desse mercado.","414",NA
