"content","cmp_code","eu_code"
"aperfeiçoando também as políticas de inclusão produtiva:","503",NA
"Criação de um programa emergencial de emprego, com ênfase nas áreas de saneamento e construção civil,","701",NA
"em consonância com as políticas de estímulo a estas áreas, conforme proposto nestas diretrizes para o programa de governo;","504",NA
"Criação de programas de capacitação nos bolsões de desemprego das grandes cidades, como o auxílio do Sistema S e das instituições federais de ensino;","411",NA
"Estabelecimento de política de “adoção, melhoria e multiplicação” das creches “informais” já existentes, para possibilitar às mães de crianças na primeira infância a ingressarem no mercado de trabalho;","504",NA
"Políticas de concessão de crédito desburocratizado e barato para reforma e ampliação das moradias para famílias de baixa renda, o que melhorará suas condições de vida","504",NA
"e simultaneamente contribuirá para o reaquecimento do mercado de trabalho na construção civil;","701",NA
"Oferecer cursos de curta duração voltados a Nem-Nems (jovens entre 15 e 29 anos que nem estudam, nem trabalham; 23% dos jovens nessa faixa etária encontravam-se nessa situação em 2017)","506",NA
"As políticas em relação a este grupo serão mais detalhadas mais à frente nessas diretrizes para o programa de governo, mas ressalta-se que um de seus componentes será a criação de cursos de capacitação para facilitar a sua inserção no mercado de trabalho;","701",NA
"Revisão das atuais leis trabalhistas, de modo a adaptá-las às novas tendências do mercado de trabalho,","402",NA
"alavancar o empreendedorismo,","401",NA
"incentivar empresas e trabalhadores a realizar contratos de trabalho mais longos,","701",NA
"estimular aumentos na produtividade","410",NA
"e diminuir a insegurança jurídica;","402",NA
"Melhoria dos sistemas de monitoramento e avaliação para determinar as necessidades de treinamento","701",NA
"e direcionar melhor a expansão de programas de capacitação profissional, inclusive na direção de novos empregos que serão demandados no futuro, além da ampliação das parcerias com o setor privado para verificar as áreas que mais precisam de treinamentos, facilitando o acesso dos alunos a postos de estágio e trabalho;","411",NA
"Reforma de serviços como o do Sistema Nacional de Emprego (SINE), melhorando a sua estrutura e a sua capacidade de articulação com o setor produtivo","701",NA
"1.9  Não menos relevantes, os setores do agronegócio, agricultura familiar,","703.1",NA
"serviços em geral, comércio, a economia criativa","402",NA
"e o turismo também serão estimulados para contribuir ao crescimento da economia brasileira e à geração de empregos","502",NA
"Da mesma forma, atenção especial deverá ser direcionada aos empreendedores, inovadores e às pequenas e médias empresas","401",NA
"Esses estímulos serão discutidos ao longo da campanha","401",NA
"2. RECUPERAÇÃO  E MODERNIZAÇÃO DA INFRAESTRUTURA","H",NA
"A infraestrutura de nosso país é velha, insuficiente e carece de manutenção","411",NA
"Nas cidades, sejam elas no meio urbano ou no meio rural, faltam habitações, saneamento e transporte público de qualidade,","504",NA
"assim como precisamos de ferrovias, estradas, portos, aeroportos e energia","411",NA
"Portanto, recuperar e modernizar a nossa infraestrutura é outro passo decisivo","411",NA
"para gerar imediatamente milhares de empregos em todo o país,","701",NA
"melhorar a qualidade de vida da população","504",NA
"e aumentar a competitividade do Brasil que produz","402",NA
"Para isso, é necessário um setor público com boa saúde fiscal para participar, juntamente com o setor privado, desse investimento maciço","414",NA
"Pretendemos investir nestas obras cerca de R$ 300 bilhões por ano, através de investimento público ou estimulando o setor privado a fazê-lo, para superar as deficiências e gargalos que encarecem e limitam nossa capacidade de produção","409",NA
"Estimamos que somente as obras atualmente paralisadas podem gerar cerca de 350 mil novos empregos","409",NA
"A seguir, elencamos uma série de medidas necessárias para o alcance deste objetivo","701",NA
"3.1 Realização de um pacote de investimentos dirigidos a seguintes áreas:","402",NA
"Habitação","504",NA
"Saneamento básico","504",NA
"Resíduos sólidos","501",NA
"Telecomunicações","411",NA
"Mobilidade urbana","411",NA
"Rodovias","411",NA
"Ferrovias de cargas","411",NA
"Ferrovias de passageiros","411",NA
"Aeroportos","411",NA
"Portos","411",NA
"Energia elétrica e demais energías","411",NA
"2.2 O Programa Minha Casa Minha Vida deverá ser reforçado, recebendo recursos adicionais,","504",NA
"e a infraestrutura de serviços em seu entorno, incluindo transporte,","504",NA
"saúde","504",NA
"e educação, dentre outros, receberá a necessária atenção específica","506",NA
"2.3 O Sistema Financeiro da Habitação deverá ser fortalecido, de modo a desenvolver novas formas de captação de recursos, preservando o seu equilíbrio orçamentário","403",NA
"2.4 O modelo de concessões e parcerias público privadas será fortemente incentivado e atuará de maneira coordenada ao investimento público","401",NA
"Precisamos melhorar a qualidade dos investimentos públicos e aumentar estrategicamente a sua sinergia com os investimentos privados, por meio da criação de um comitê de avaliação das políticas de investimentos","402",NA
"2.5 Fortalecimento e protagonismo do BNDES neste processo","402",NA
"2.6 Criação de um fundo garantidor para investimentos em infraestrutura, lastreado em títulos emitidos a partir de um processo de securitização de dívidas com o setor público","411",NA
"2.7 Estruturação de equipe específica para a elaboração e análise de projetos, de modo a auxiliar tanto o setor privado como estados e municípios","411",NA
"2.8 Estabelecimento de um trâmite organizado de preparação e modelagem dos projetos públicos de infraestrutura","411",NA
"2.9 Articulação entre os diversos órgãos públicos, incluindo os governos estaduais e municipais, envolvidos nos estudos e procedimentos que precedem às licitações e leilões no modelo de concessões e PPPs.","301",NA
"2.10 Maior segurança jurídica: regulação clara dos setores, com regras bem delineadas, ações não discricionárias, eficiência das agências reguladoras e do Poder Judiciário.","403",NA
"2.11  Reestruturação da relação entre os ministérios e agências reguladoras, que devem regular e não formular políticas.","403",NA
"2.12 Retomada da adoção da TJLP nos processos de infraestrutura.","402",NA
"2.13 Estruturação de um mercado de garantias e seguros para o investimento de longo prazo","402",NA
"2.14 Aprimoramento das regras gerais de licenciamento ambiental de modo a combinar as necessidades de investimento e preservação ambiental","501",NA
"2.15 Modernização e celeridade nos processos de desapropriações por utilidade pública","303",NA
"1. DESENVOLVIMENTO E MEIO AMBIENTE","H",NA
"falamos em desenvolvimento econômico, reindustrialização, agricultura e infraestrutura, não podemos nos esquecer que esse processo deve ocorrer de forma sustentável, preservando o meio ambiente.","416.2",NA
"A maior parte dos conflitos observados na Política de Meio Ambiente é fruto de uma oposição artificial entre dois conceitos originalmente interligados, a ecologia e a economia.","416.2",NA
"Percebemos que não há falta de espaço, mas sim de ordenamento no uso e ocupação das terras no Brasil.","416.2",NA
"Existem áreas úteis de sobra para sistemas produtivos, ao passo que estes setores ocupam, em áreas já modificadas  pela ação humana, mais de metade das áreas vocacionadas para preservação.","416.2",NA
"De outro lado, as políticas conservacionistas priorizaram a instituição de unidades protegidas como salvaguarda de nossa biodiversidade e pouco avançaram em políticas de harmonização da preservação com a produção.","416.2",NA
"É necessário solucionar essa apenas aparente contradição.","416.2",NA
"O país tem elevada biodiversidade e necessita definir e priorizar ações que desenvolvam o seu manejo e preservação, de modo a melhorar a qualidade de vida das pessoas.","416.2",NA
"3.1  Intensa expansão, tendendo à universalização, dos serviços de abastecimento de água, coleta e tratamento de esgoto.","411",NA
"3.2 Compatibilização entre as agendas Marrom (Política Nacional de Meio Ambiente), Verde (Novo Código Florestal) e Azul (Política Nacional de Recursos Hídricos).","416.2",NA
"3.3 A realização de grandes obras deve ser acompanhada de um planejamento de arranjos produtivos locais em seu entorno.","416.2",NA
"3.4 Implantação das Unidades de Conservação já criadas no Brasil com as devidas indenizações e/ou reassentamentos:","416.2",NA
"Elaboração de um plano de formação de arranjos produtivos locais no entorno dessas unidades, voltados para a prestação de serviços às mesmas, bem como o desenvolvimento do turismo sustentável;","416.2",NA
"Criação de concessões à iniciativa privada de áreas e equipamentos de uso público para exploração econômica de serviços permitidos em Unidades de Conservação.","401",NA
"3.5 Desenho de modelos de desenvolvimento para áreas vulneráveis:","416.2",NA
"Necessidade de planejamento territorial e normas sobre o deslocamento da população em caso de grandes obras;","416.2",NA
"Planejamento das políticas sociais destinadas a esses grupos;","504",NA
"Ampliação da oferta de assistência técnica e extensão rural especializada para sistemas agrícolas tradicionais, especialmente na Região Norte;","703.1",NA
"Apoio à gestão das associações produtivas das comunidades da floresta","703.1",NA
"e a implantação da infraestrutura necessária ao desenvolvimento das cadeias produtivas;","411",NA
"Atenção especial deve ser dada aos impactos ambientais,","416.2",NA
"sociais e econômicos da tragédia de Mariana.","504",NA
"3.6 Operacionalização de ações para implementar as metas climáticas, de redução da emissão dos gases de estufa, até 2020 (definidas pelo Acordo de Paris):","416.2",NA
"Estímulo à adoção, através de políticas públicas, de energias renováveis como os biocombustíveis, a biomassa, a hidráulica, solar e a eólica;","416.2",NA
"Articulação com outros países para o cumprimento das metas;","416.2",NA
"Desenho de estratégia para redução do desmatamento;","501",NA
"Desenho de modelo de precificação da poluição (isso é, definição de formas de taxação para quem polui ou aprimoramento do mercado de certificados de emissão de carbono), com a criação de mecanismos de compensação financeira para atividades impactantes, a exemplo do que é feito com os certificados de emissão de carbono;","501",NA
"Desenvolvimento de sistema com informações sobre a emissão de carbono no país, por emissor.","501",NA
"3.7 Estímulo ao desenvolvimento de ecossistemas de inovação sustentável:","416.2",NA
"Apoio a pequenas e médias empresas que gerem negócios inovadores na área de sustentabilidade, como o desenvolvimento de produtos sustentáveis na produção de outros bens;","416.2",NA
"Estímulo a investimentos e inovações, através de linhas de crédito especificas,","402",NA
"venture capital ou financiamento à pesquisa (incluindo bolsas), que incluam ou sejam direcionadas a melhorias ambientais e de sustentabilidade;","416.2",NA
"Coordenação entre os atuais sistemas e linhas de financiamento destinadas à pesquisa ambiental e de sustentabilidade, incluindo a área de energia;","411",NA
"Taxação à produção ilegal que reduz a sustentabilidade e piora as condições ambientais","416.2",NA
"3.8 Desenvolvimento, no país, de defensivos agrícolas específicos para as nossas culturas e problemas, de menor conteúdo tóxico para pessoas e o meio ambiente,","703.1",NA
"e incentivo à adoção de sistemas de controle alternativos na agricultura, prática essa que se constitui em uma tendência mundial.","703.1",NA
"3.9 Estímulo ao desenvolvimento de setores que possam agregar mais valor à produção utilizando-se dos parâmetros de sustentabilidade (por exemplo, a indústria de móveis, que pode desenvolver design e utilizar madeira de reflorestamento certificada, e a indústria de cosméticos, que pode desenvolver e utilizar insumos vegetais ao invés de químicos)","416.2",NA
"3.10 Estruturação de sistema de acompanhamento e disseminação de padrões de produção internacionais (que visam às melhorias ambientais e à sustentabilidade) com o objetivo de adaptar os produtos brasileiros a esse padrão, mesmo porque as barreiras ao comércio internacional serão cada vez mais associadas à prática de técnicas e processos de produção sustentáveis.","416.2",NA
"3.11 Integração de dados, incluindo as análises cartográficas, informações e conhecimento da ecologia do Brasil, para planejar a melhor forma de provimento das atividades humanas visando, além de eficiência financeira, à capacidade de suporte ambiental e à equidade social, o tripé básico da sustentabilidade.","416.2",NA
"3.12 Criação de procedimento de avaliação anual da adequação do uso e ocupação das terras rurais e urbanas, bem como da adoção de zoneamentos adequados e equipamentos construtivos que observem princípios de sustentabilidade, incluindo estrutura de incentivos às unidades aderentes.","416.2",NA
"3.13 Implementação dos demais instrumentos da Política Ambiental que auxiliarão no licenciamento ambiental: o Zoneamento Ambiental, o estabelecimento de Padrões Ambientais e a criação dos cadastros técnicos previstos na legislação; o único instrumento existente atualmente para dirimir conflitos é o licenciamento ambiental.","501",NA
"3.14 Regularização fundiária de territórios de comunidades tradicionais, quilombos, quilombolas","706",NA
"e terras indígenas.","607.3",NA
"3.15 Criação de política de proteção aos animais.","501",NA
"4 CIÊNCIA, TECNOLOGIA E INOVAÇÃO","H",NA
"Uma política de ciência, tecnologia e inovação, articulada com uma política industrial e educacional, é fundamental em uma estratégia nacional de desenvolvimento.","411",NA
"É fundamental para caminharmos na direção de uma indústria 4.0, respeitando o meio ambiente;","416.2",NA
"para sermos competitivos no exterior e produzirmos internamente uma parcela dos produtos que hoje importamos e teríamos condições de fazer no país;","406",NA
"desenvolvermos novas técnicas que possibilitarão aumentar a produtividade em diversos setores que beneficiam a população, como a indústria alimentícia e os serviços de transportes, apenas para ficar com dois exemplos dentre muitos outros.","411",NA
"Precisamos preservar o conhecimento acumulado, com enorme esforço público e privado, evitando a deterioração da infraestrutura, a migração de cientistas qualificados para outros países e a desarticulação de grupos de excelência em pesquisa, e melhorar a articulação entre o mundo acadêmico e o empresarial, de forma a gerar conhecimento que aumente o bem-estar da população brasileira e a competitividade das empresas.","411",NA
"O Brasil produz poucas patentes atualmente, o que expõe o atrasado estágio de nosso processo de inovação e as dificuldades para obter registros de novos produtos e serviços.","411",NA
"É necessário agilizar e desburocratizar este processo.","411",NA
"4.1  Elaboração de um plano nacional de ciência e tecnologia, de forma a evitar iniciativas sobrepostas e ações antagônicas, maximizando o uso de recursos e alinhando os setores público e privado.","411",NA
"4.2 A política de ciência e tecnologia deve fomentar o setor produtivo, com especial destaque para a indústria manufatureira de alta tecnologia e para serviços intensivos em conhecimento, que é fundamental para garantir que a  globalização gere empregos de qualidade, ao invés de destruir os poucos empregos que restaram nesses setores.","411",NA
"4.3 Fortalecimento do CNPq e de suas instituições de pesquisa.","506",NA
"4.4 Estímulo à produção de conhecimento aplicado ao desenvolvimento tecnológico.","411",NA
"4.5 Estímulo à produção de conhecimento associado entre empresas e universidades:","506",NA
"Estímulo à instalação de centros de pesquisas das empresas que atuam no país;","411",NA
"Estímulo à contratação de doutores por empresas, facultando o pagamento de bolsas por períodos probatórios de até 4 anos.","411",NA
"Com isso, as empresas se iniciam na pesquisa e aumentam o seu vínculo com as universidades.","506",NA
"4.6 Os recursos devem ser divididos entre: a) pesquisa livre, ou seja, dirigidos às universidades e centros de pesquisa para que desenvolvam pesquisa de base e aplicada de acordo com seus próprios interesses, com autonomia da comunidade acadêmica para decidir sua destinação;","506",NA
"e, b) pesquisas dirigidas, por meio da análise das demandas da sociedade:","411",NA
"Para tanto, é necessário que haja um conselho superior da política de ciência e tecnologia que defina as prioridades de acordo com esse plano mais geral","506",NA
"e conselhos setoriais que definam diretrizes e prioridades específicas para suas indústrias;","411",NA
"Dentre as diretrizes transversais (que beneficiam todos os setores), devem se destacar, dentre outras, as seguintes linhas:","411",NA
"energia: trata-se de um segmento chave para o desenvolvimento dos demais setores, pois cada vez mais a utilização de fontes renováveis se torna imprescindível para a produção;","411",NA
"indústria 4.0: a digitalização dos processos produtivos tem levado a um novo paradigma em termos da produção,","411",NA
"e o Estado tem a obrigação de apoiar as empresas de base produtiva que buscam promover esse tipo de inovação.","402",NA
"4.7 Em relação ao financiamento:","402",NA
"Estabilidade das fontes e recursos de financiamento ao sistema de inovação brasileiro, quais sejam, os investimentos públicos diretos e os fundos setoriais para inovação;","414",NA
"Reforço e integração das ações da Finep e Bndes para financiamento especializados para empresas de tecnologia de diversos portes, considerando instrumentos mais adequados como Project Finance e outros que flexibilizem a apresentação de garantias;","402",NA
"Criação de mecanismos específicos de estímulo aos investimentos para financiar inovações incrementais e a difusão de tecnologias mais consolidadas;","402",NA
"Criação de fundos de investimento que fomentem empresas geradoras e transmissoras de progresso técnico através de empréstimos não reembolsáveis para o desenvolvimento de tecnologias disruptivas e de maior impacto.","402",NA
"Esses fundos poderão financiar, por exemplo, start-ups, pois são empresas com pouco capital, que não têm garantias e que desenvolvem.","402",NA
"4.8 Desburocratização dos processos de importação de insumos e equipamentos direcionados à pesquisa.","303",NA
"4.9 Criação de incentivos para o desenvolvimento de startups de tecnologia, com a respectiva incubação em universidades e instituições públicas, e a sua associação com organizações que possam utilizar as suas soluções, bem como a facilitação da comercialização dos produtos e serviços desenvolvidos.","402",NA
"4.10 Em relação à propriedade intelectual:","401",NA
"Redução de entraves burocráticos","303",NA
"e melhoria da segurança jurídica em relação à produção conjunta da propriedade intelectual entre universidades e empresas e a sua exploração comercial por empresas;","401",NA
"Melhoria da capacidade do INPI para avaliar e conceder patentes, impossibilitando a adoção de regras que transfiram para o Poder Judiciário a disputa da Propriedade Intelectual.","303",NA
"Hoje há forte insegurança jurídica para as empresas inovadoras, sendo fator de inibição para a criação e desenvolvimento de startups de tecnologia.","402",NA
"5 INVESTIR MACIÇAMENTE NA EDUCAÇÃO","H",NA
"Só o investimento maciço na Educação poderá fazer do Brasil um país justo e desenvolvido, com oportunidades iguais para todos os seus cidadãos","506",NA
"Investir na melhoria da qualidade da Educação Pública será uma das nossas principais prioridades.","506",NA
"E esta prioridade já começa na Educação Infantil, com a implantação paulatina de Creches de Tempo Integral para as crianças de 0 a 3 anos.","506",NA
"É nesse período que se formam as aptidões mais sofisticadas do ser humano.","506",NA
"Vamos criar um programa específico para cuidar de todas as crianças nessa faixa etária.","506",NA
"Em relação ao Ensino Fundamental, nosso problema não é o acesso e sim a qualidade.","506",NA
"Vamos investir fortemente em sua melhoria.","506",NA
"Almejamos obter no Ensino Fundamental do Brasil os mesmos resultados alcançados no Ceará, que com 77 das 100 melhoras escolas públicas do Ensino Fundamental brasileiro, tornou-se hoje referência nacional.","506",NA
"Outra meta é elevar a média de anos de estudo da população, introduzindo a Educação de Tempo Integral desde o Ensino Fundamental II até o Ensino Médio e fazendo da escola um local de aprendizado, desenvolvimento esportivo, artístico e social, diversão e lazer, reduzindo assim a grave evasão que existe hoje, premiando as escolas em que a evasão for reduzida e o desempenho dos alunos tenha melhorado.","506",NA
"A política educacional vai reconhecer e valorizar o professor e os gestores escolares.","506",NA
"As universidades públicas deverão, além de ampliar a oferta de vagas e prosseguir com as políticas de cotas, estreitar seus laços com as políticas e ações no campo da educação básica e ciência, tecnologia e inovação.","506",NA
"Como objetivo geral, vamos caminhar na direção do alcance das metas de desenvolvimento sustentável da ONU no tocante à Educação","416.2",NA
"e persistir na aplicação das metas estabelecidas no Plano Nacional da Educação (PNE).","506",NA
"Vamos eliminar o subfinanciamento das despesas com educação causado pela Emenda do Teto de Gastos.","506",NA
"5.1 Objetivos para a política educacional:","506",NA
"Universalizar o acesso de 4 a 17 anos;","506",NA
"Eliminar o analfabetismo escolar (combate absoluto);","506",NA
"Melhorar a qualidade, mensurada através dos resultados do IDEB e PISA;","506",NA
"Elevar a média de anos de estudo da população;","506",NA
"Garantir a permanência e a conclusão na idade adequada;","506",NA
"Reduzir a evasão, problema grave no ensino médio;","506",NA
"Caminhar na direção do alcance das metas de desenvolvimento sustentável da ONU no tocante à Educação.","506",NA
"5.2 Instrumentos necessários para viabilizar esses objetivos:","506",NA
"Uma base nacional comum curricular;","506",NA
"O desenho do novo Fundeb;","506",NA
"Um processo adequado de formação e seleção de professores;","506",NA
"A capacitação contínua de gestores e professores;","506",NA
"Regras de desenvolvimento profissional dos professores, reconhecimento de sua importância e melhoria das condições de trabalho;","701",NA
"Uma estrutura de incentivos adequada para os professores;","701",NA
"Uma estrutura de incentivos que premie os estados e municípios de acordo com a adesão às políticas e práticas propostas pelo Governo Federal;","302",NA
"Um processo bem estruturado de avaliação dos resultados obtidos pelos estudantes.","506",NA
"5.3 Com base nestes princípios, diversas medidas estão sendo propostas:","506",NA
"Reabertura da discussão sobre a melhoria e implementação da base nacional comum curricular, com ampla participação de professores e alunos;","506",NA
"Envio de proposta do novo Fundeb ao Congresso até março de 2019, com a promoção de ampla discussão do projeto com a sociedade.","506",NA
"Ampliação da rede de ensino Infantil, Fundamental e Médio;","506",NA
"As creches deverão oferecer permanência em período integral;","506",NA
"Pelo menos 50% das escolas destinadas ao ensino fundamental II (11 a 14 anos) e ao ensino médio deverão ofertar cursos em período integral;","506",NA
"Além do apoio direto, o Governo Federal apoiará estados e municípios para a obtenção de recursos junto a organismos internacionais de financiamento;","505",NA
"Ampliação da rede de escolas para alfabetização e ensino de jovens e adultos, também com apoio do Governo Federal;","506",NA
"Em relação à governança e ao pacto federativo da política educacional:","506",NA
"O governo federal definirá diretrizes gerais, enquanto sugestão, e Estado e Municípios aplicam se quiserem; porém, aqueles que as adotarem receberão maior parcela de parcela discricionária (que exceder a definida pela Constituição) no novo Fundeb;","506",NA
"Portanto, o novo Fundeb deve prever que a União repasse os 10% adicionais discricionários de acordo com a adesão do município/estado aos princípios gerais da política e aos resultados alcançados;","506",NA
"Os municípios com piores indicadores sociais deverão receber um volume maior de recursos diretamente do Governo Federal com o compromisso de cumprimento de metas claras e viáveis de melhoria na aprendizagem;","506",NA
"Buscaremos a replicação, na medida do possível, da experiência de Sobral no Ensino Fundamental em outras regiões do país, através do estabelecimento de políticas e ações que, se adotadas por estados e municípios, implicarão em maior repasse de recursos voluntários por parte do Governo Federal.","506",NA
"Em relação à formação, seleção, carreira e capacitação dos professores:","701",NA
"Abertura de diálogo com as universidades para repensar os cursos de pedagogia e licenciatura voltados para a formação de professores;","506",NA
"Criação de uma prova nacional, à qual os estados e municípios poderão aderir, para seleção de professores;","506",NA
"Estabelecimento de mesa permanente de negociação, incluindo representações de professores, para construir um projeto de médio prazo sustentável, capaz de ampliar e aperfeiçoar as medidas de valorização dos professores;","506",NA
"Oferta de capacitação continuada aos professores de toda a rede;","506",NA
"Criação de programa de iniciação docente, estágio, residente e mentoria","506",NA
"Em relação ao desenvolvimento e à valorização dos professores:","701",NA
"Priorização à carreira de 40 horas, com melhor remuneração e estrutura de progressão;","701",NA
"Apoio à melhoria da infraestrutura escolar e das condições de trabalho, através do BNDES;","701",NA
"Maior efetividade da avaliação do estágio probatório.","701",NA
"Em relação à gestão escolar, com impacto direto sobre o rendimento dos alunos:","506",NA
"Controle estrito de faltas de professores e alunos;","506",NA
"Discussão sobre a Base Nacional Comum Curricular para o Ensino Médio;","506",NA
"Escolha de material didático pela rede, com apoio dos professores;","506",NA
"Manutenção e aprimoramento dos exames nacionais de desempenho escolar;","506",NA
"Definição de critérios mínimos para a seleção e nomeação de diretores de escolas;","701",NA
"Instituição de programas de reforço escolar;","506",NA
"Instituição de ações específicas de combate à evasão e em favor da atratividade do ensino médio","506",NA
"5.4 Duas políticas sociais serão fundamentais para auxiliar no desempenho, atratividade e redução da evasão por parte dos alunos, e envolverão também as áreas de saúde e assistência social:","506",NA
"Pacote dos primeiros mil dias – primeira infância, articulação com programas assistenciais e de saúde; formulação e implementação de um programa intersetorial de desenvolvimento infantil nos primeiros 1.000 dias de vida;","506",NA
"Bolsa de Ensino Médio – pagamento de remuneração mensal aos alunos da rede pública de Ensino Médio que apresentarem frequência mínima à escola e ganhos crescentes no desempenho escolar;","506",NA
"Esses programas serão melhor discutidos de forma detalhada mais à frente, no tópico sobre políticas sociais.","506",NA
"5.5 Em relação ao eEnsino Superior:","506",NA
"Manutenção da gratuidade nas universidades e institutos de ensino federais;","506",NA
"Manutenção das atuais políticas de cotas e do acesso via ENEM e SISU;","506",NA
"Aprimoramento do ProUni e FIES;","506",NA
"Facilitação dos mecanismos para estabelecimento de convênios entre universidades, institutos de pesquisa e empresas públicas e privadas;","411",NA
"Estímulo à associação entre universidades, institutos de pesquisa e empresas públicas e privadas para projetos de desenvolvimento e aplicação de tecnologias;","411",NA
"Recuperação da política de bolsas de estudo para a graduação e pós-graduação.","506",NA
"6. APRIMORAR O SUS PARA MELHORAR O ATENDIMENTO NA SAÚDE","H",NA
"O povo brasileiro, já tão carente de oportunidades e de bons serviços públicos, merece receber o melhor atendimento de saúde possível.","504",NA
"Merece e precisa, uma vez que mais de 80% da população, em média, não possui recursos para alternativas fora da saúde pública.","504",NA
"A concepção generosa e o desenho do Sistema Único de Saúde (SUS) são exemplares.","504",NA
"Ao completar 30 anos de sua criação, o SUS precisa ser fortalecido e aperfeiçoado, em busca de melhores resultados para a população brasileira.","504",NA
"É necessário aprimorar a organização, supervisão, avaliação e controle do Sistema, eliminando também,","504",NA
"como na Educação, o subfinanciamento causado pela Emenda do Teto de Gastos.","506",NA
"Só assim será possível ampliar a qualidade e a resolutividade da atenção primária, que ainda hoje é objeto de insatisfação da população.","504",NA
"Outro ponto a ser trabalhado é a redução da espera para os atendimentos ambulatoriais, as consultas especializadas e a realização de exames, bem como a diminuição da espera para as cirurgias eletivas","504",NA
"Para isso, é necessário investir na rede de atendimento, nas campanhas de prevenção e de vacinação,","504",NA
"na formação de médicos generalistas,","504",NA
"na melhoria dos sistemas de informação,","504",NA
"na coordenação entre as diversas esferas de atendimento, incluindo o pacto federativo, e na premiação do bom desempenho.","504",NA
"6.1  Princípios do sistema:","504",NA
"Reafirmação do SUS como uma política de Estado, universal e que deve ser aprimorada para melhor atender à população;","504",NA
"Garantia de Acesso, com qualidade, em tempo oportuno;","504",NA
"Manutenção e aprimoramento de padrões de integralidade da atenção em saúde e equidade no sistema de saúde brasileiro.","504",NA
"6.2 Em relação à estrutura de atendimento:","504",NA
"Na atenção básica:","504",NA
"Aprimoramento da cobertura, de qualidade e resolutiva, de modo universal, dotando-a dos mecanismos para exercer o papel de referência para a organização, funcionamento e avaliação de todo o sistema de saúde;","504",NA
"Reforço de seu papel enquanto porta de entrada no sistema, de caráter preventivo e de acompanhamento das condições de saúde da população, quando a pessoa não estiver necessitando de algum tratamento específico imediato ou emergencial;","504",NA
"Criação do Registro Eletrônico de Saúde que registrará o histórico do paciente e facilitará o atendimento do paciente em todas as esferas do SUS;","504",NA
"Incentivo às ações de promoção da saúde individuais e coletivas que estimulem hábitos saudáveis no âmbito dos postos de saúde.","504",NA
"Na atenção hospitalar (média e alta complexidade):","504",NA
"Criação de Central de regulação para a alocação de leitos e procedimentos, a partir da definição de protocolos de prioridade no atendimento, considerando as diversas especialidades médicas;","504",NA
"Estímulo à ampliação da rede de policlínicas através da formação de consórcios em mesorregiões;","504",NA
"Redução da fila atual para realização de exames","504",NA
"e procedimentos especializados através da compra de procedimentos junto ao setor privado.","505",NA
"No atendimento emergencial:","504",NA
"Ampliação da oferta de atendimento à urgência e emergência, reforçada por meio da constituição de consórcios em mesorregiões e da implementação de regiões de saúde;","504",NA
"Aprimoramento e sistematização do processo de entrega de remédios;","504",NA
"Correção dos valores da tabela de procedimentos.","505",NA
"6.3 Aprimoramento do modelo de gestão e desenvolvimento de mecanismos de supervisão, avaliação e controle:","504",NA
"Aprimoramento da integração entre a atenção básica, hospitalar e emergencial e estímulo à adesão através de uma estrutura de incentivos;","504",NA
"Equilíbrio nas relações interfederativas e intergestores para uma gestão solidária do SUS;","504",NA
"Premiação de hospitais e postos de saúde bem avaliados;","504",NA
"Disseminação de boas práticas e supervisão dos postos e hospitais com pior desempenho pelos profissionais daqueles com melhor desempenho;","504",NA
"Estruturação de carreira de gestor na área da Saúde, a exemplo do que aconteceu com na área de Infraestrutura;","701",NA
"Melhoria da infraestrutura nas regiões mais distantes de forma a estimular os profissionais a permanecerem nestas regiões;","504",NA
"Necessidade de formação de médicos generalistas e reforço do conteúdo geral na formação de todas as especialidades;","411",NA
"Criação de um Sistema Nacional de Ouvidoria do SUS;","504",NA
"Valorização dos Conselhos e Conferências de saúde, de forma a aumentar a participação, a transparência e o controle da sociedade sobre a gestão do SUS.","504",NA
"6.4 Criação de incentivos à melhoria da gestão no atendimento privado por meio dos planos de saúde, através, por exemplo, da adoção dos seguintes instrumentos:","505",NA
"Critérios de entrada e priorização no atendimento;","505",NA
"Definição de protocolos com a participação dos profissionais do atendimento médico;","505",NA
"Verticalização do atendimento;","505",NA
"Desenvolvimento de sistemas de controle e acompanhamento do histórico dos pacientes.","505",NA
"6.5 Estímulo ao desenvolvimento de tecnologias para o aprimoramento dos serviços de saúde:","504",NA
"Fortalecimento do Complexo Econômico Industrial da Saúde, incluindo ministérios e órgãos da área de Ciência e Tecnologia, com o estímulo à pesquisa, desenvolvimento e inovação em instituições nacionais;","411",NA
"Aprimoramento do sistema de gestão e incorporação tecnológica no SUS, tanto das tecnologias duras como leves, com atenção especial para o impacto das tecnologias de desenvolvimento acelerado (Inteligência Artificial, TIC, biotecnologia, nanotecnologia etc.), com grande potencial positivo, mas também de efeitos disruptivos sobre o cuidado individual à saúde e às organizações e sistemas de saúde;","504",NA
"Redução das barreiras impostas pela atual lei de propriedade intelectual, especialmente na proteção de patentes, fazendo uso das flexibilidades do Acordo TRIPS da OMC, como a emissão de licenças compulsórias para a sustentabilidade do direito à saúde, quando necessário.","504",NA
"6.6 Combate intensivo às chamadas arboviroses transmitidas pelo Aedes aegypti (dengue, zika e chikungunya), pois se constituem, junto com a violência letal, nos maiores problemas de saúde pública enfrentados pela população das grandes cidades brasileiras.","504",NA
