"content","cmp_code","eu_code"
"- a tributação de todos os bens alimentares à taxa mínima do IVA;","403",NA
"- e a revisão drástica dos privilégios concedidos às zonas francas.","406",NA
"AGRICULTURA",NA,NA
"Por uma agricultura amiga do ambiente","501",NA
"e que garanta rendimentos adequados para os agricultores.","703",NA
"Por uma política de desenvolvimento rural que assegure a fixação das populações e, em particular, dos jovens.","703",NA
"Depois dos anos de consulado PSD no Ministério da Agricultura os agricultores portugueses esperavam e lutavam por uma nova política agrícola que garantisse a viabilidade e a competitividade do sector, que salvaguardasse os rendimentos de quem trabalha a terra, que assegurasse o futuro de um mundo rural desenvolvido.","703",NA
"Contudo, no final de quatro anos de governo do PS,","703",NA
"- Os agricultores portugueses estão mais pobres.","703",NA
"O rendimento líquido dos agricultores, a preços correntes, baixou 25% (de 1995 a 1998, últimos dados divulgados pelo INE);","703",NA
"- O país importa mais produtos agro-alimentares.","406",NA
"Como afirma o INE no estudo sobre a Balança Alimentar Portuguesa «o abastecimento interno do País em produtos alimentares e bebidas faz-se, cada vez mais, com recurso a produtos importados.","406",NA
"Daí que se verifique, de ano para ano, um maior agravamento no saldo da balança comercial portuguesa».","414",NA
"De facto as compras ao exterior de produtos alimentares e bebidas situou-se em 1997 (último ano com dados disponíveis) em 763 milhões de contos, mais 98% do que em 1990 e o défice da balança alimentar quase duplicou, tendo a taxa de cobertura baixado de 44,8% para 40,9%.","414",NA
"Isto é, Portugal importa hoje cerca de 60% dos bens alimentares que consome;","406",NA
"- Agravaram-seos desequilíbrios sociais.","606",NA
"as maiores explorações e proprietários continuaram a beneficiar da maioria das ajudas à agricultura.","703",NA
"De acordo com o INGA - Instituto Nacional de Garantia Agrícola «pouco mais de 3% das explorações agrícolas do Continente beneficiaram de mais de metade (53%) das ajudas directas ao rendimento», situação que se agrava se forem também consideradas as ajudas ao investimento.","703",NA
"No total estima-se que 3% a 5% das explorações agrícolas do Continente absorvam 90% dos apoios comunitários e nacionais.","703",NA
"Da linha de crédito à agricultura no valor de 150 milhões de contos, criada em 1997, 9,6% dos beneficiários constituídos por empresas do sector agro-alimentar e grandes proprietários absorveram 62% do total do crédito reestruturado;","703",NA
"- Acentuou-se a desertificação do mundo rural.","703",NA
"Desde 1995 desapareceram (até à data do último inquérito às explorações agrícolas realizado pelo INE em 1997 e publicado em Março de 1999) mais 34.000 pequenas explorações.","703",NA
"O Alentejo apresenta os mais elevados indicadores de desemprego, prossegue o declínio demográfico, enquanto a concentração da terra continuou a crescer entre 1995 e 1997, e atinge hoje níveis mais elevados do que os existentes antes do 25 de Abril, tendo a área média das explorações aumentado mais de 40%, relativamente à que se verificava no final dos anos sessenta;","703",NA
"- Multiplicaram-se os problemas da saúde animal e avolumaram-se as dúvidas e desconfianças dos consumidores.","403",NA
"Continuam por criar, no terreno, o Corpo Nacional de Inspecção Sanitária;","403",NA
"o controle e fiscalização dos bens alimentares importados sofre de sérias deficiências;","403",NA
"os matadouros e as unidades de transformação e desmancha continuam a não estar completamente cobertas por equipas de inspecção veterinária e sanitária;","403",NA
"o acondicionamento e destruição dos materiais de risco provenientes da BSE faz-se em condições muito deficientes.","403",NA
"À propaganda e ao voluntarismo do discurso governamental não correspondem reais medidas estruturantes no terreno.","703",NA
"O Ministério da Agricultura que tinha anunciado uma previsão de antecipação em 6 meses no fim do embargo à exportação de carne bovina nacional vê-se confrontado com o prolongamento do embargo por mais um ano;","703",NA
"- A investigação agrária está hoje mais fragilizada.","703",NA
"Reduções das dotações orçamentais,","703",NA
"redução dos meios humanos,","703",NA
"não investimento no aproveitamento e reforço dos meios tecnológicos existentes,","703",NA
"ausência de articulação entre os Institutos do Estado, os serviços do Ministério da Agricultura e os agricultores,","703",NA
"privilégio a orientações que apontam no sentido da privatização da investigação agrária em Portugal;","703",NA
"- A agricultura portuguesa viu agravados os factores que estão na origem da sua falta de competitividade.","703",NA
"Não se iniciou nenhum processo sustentado de reconversão produtiva e tecnológica e de ajustamento estrutural;","703",NA
"os sistemas produtivos mediterrâneos agro-florestais não beneficiaram de nenhum impulso significativo;","703",NA
"as zonas rurais não beneficiaram de nenhuma política séria que permitisse criar condições e diversificar actividades necessárias à sustentação e animação da vida económica e social;","703",NA
"- A política florestal não deu seguimento às orientações aprovadas na Assembleia da República.","703",NA
"Por impulso e com base, no essencial, num projecto de lei do PCP foi aprovada na Assembleia da República uma Lei de Bases da Política Florestal, que, pela primeira vez lançou as bases do ordenamento florestal do País.","703",NA
"Mas o Governo atrasou-se na elaboração da legislação regulamentar e ainda não definiu os mecanismos de política financeira e fiscal nela previstos.","703",NA
"O Plano de Desenvolvimento Sustentável da Floresta Portuguesa não teve seguimento.","703",NA
"A ausência de articulação entre Ministérios e a desorganização institucional do sector continua a ser patente.","303",NA
"A prevenção em relação aos fogos florestais continua a ser confundida com o combate e pouco se avançou em medidas como a limpeza das matas e a abertura de caminhos e aceiros.","703",NA
"Os baldios e o seu domínio, posse e gestão pelas respectivas comunidades continuam sujeitas às ambiguidades e indefinições da política governamental;","703",NA
"- O Governo não conseguiu nenhuma viragem nas orientações estratégicas da Política Agrícola Comum.","703",NA
"Nenhum dos objectivos estratégicos proclamados para a Reforma da PAC, no âmbito das negociações da Agenda 2000, foi atingido. Nem o «reequilíbrio dos apoios entre Estados membros, entre regiões e entre agricultores».","703",NA
"Nem apoios para «a reconversão produtiva para os agricultores que pretendam mudar de actividade, no sentido mais de acordo com a especialização agrícola do País».","703",NA
"Nem políticas que garantam «a segurança dos rendimentos e que considerem um regime específico para os pequenos produtores» com a aplicação da «modulação e a compensação integral para as zonas de baixos rendimentos e pequenos produtores» das descidas de preços.","703",NA
"O PCP propõe 12 medidas",NA,NA
"para uma nova política agrícola",NA,NA
"A política agrícola defendida pelo PCP, continua a ter como objectivos:","703",NA
"- a melhoria dos rendimentos dos agricultores e a sua aproximação aos níveis médios da União Europeia;","703",NA
"a luta contra a exclusão social e o desemprego;","503",NA
"- o desenvolvimento da produção agrícola, pecuária e florestal,","703",NA
"e o fomento dos recursos naturais, particularmente dos recursos hídricos;","703",NA
"- assegurar uma reserva agrícola nacional, com a consid03eração da terra como um património nacional e bem escasso e cuja desafectação do uso, agrícola e florestal, deve ser criteriosamente aferida;","703",NA
"- a preservação do tecido social agrícola e uma repartição espacial da produção que contribua para assegurar os equilíbrios territoriais e demográficos das regiões e/ou atenuar situações de desertificação que já se verificam;","703",NA
"- a valorização/incentivos às políticas de desenvolvimento rural,","703",NA
"de defesa da natureza e da biodiversidade,","501",NA
"da produção agro-ambiental","703",NA
"e das tecnologias não poluentes da produção e protecção integradas;","501",NA
"- a realização de uma reforma agrária nos campos do Sul, conforme a Constituição da República,","203",NA
"tendo em conta a realidade política, económica e social actual, que assegure um melhor aproveitamento da terra, de modo a contribuir para o desenvolvimento da produção, para a criação de condições de fixação das populações e para o desenvolvimento rural e regional.","703",NA
"Para a concretização destes objectivos, o PCP propõe, nomeadamente, as seguintes 12 orientações e medidas:","703",NA
"- Aumento da produção agro-alimentar nacional e reconversão dos sistemas produtivos assegurando uma nova competitividade para a agricultura portuguesa.","703",NA
"Neste sentido o PCP submeterá ao parlamento um Projecto de Lei de Orientação Agrícola para o País sustentado em programas de base regional e contratos de exploração territorial.","703",NA
"As ajudas públicas ao investimento serão assim orientadas tendo por objectivo o incremento e a diversificação da produção de acordo com as necessidades e as vantagens comparativas do País,","703",NA
"as potencialidades e as especificidades regionais e a consideração da inserção de Portugal num mercado cada vez mais global","703",NA
"bem como a remuneração pelas várias funções que o agricultor exerce, de produtor de bens alimentares e de qualidade,","703",NA
"de factor de vivificação do mundo rural e de protecção do meio ambiente,","501",NA
"de criação de emprego, de modo a manter-se uma agricultura viva e ambientalmente sustentada em todo o território.","703",NA
"A terra agrícola e florestal deve ser defendida contra a especulação imobiliária, a betonização e outras utilizações anárquicas, noutras possíveis valências (infra-estruturas, habitação, zonas industriais, etc.","703",NA
") e com o respeito integral, nos termos constitucionais, dos direitos dos pequenos e médios agricultores, rendeiros e compartes dos baldios;","703",NA
"- Ordenamento da floresta nacional com diversificação das espécies, valorização das espécies tradicionais mediterrâneas e defesa contra os incêndios.","703",NA
"Impõe-se concretizar a Lei de Bases da Política Florestal designadamente quanto à definição das medidas financeiras e fiscais e à elaboração dos Planos de Ordenamento Florestal e de Gestão das Explorações,","703",NA
"em particular, quanto à salvaguarda do uso múltiplo das matas nacionais, ameaçadas com frequentes desanexações a pretexto do desenvolvimento turístico.","501",NA
"O PCP propõe a elaboração de um Plano de Emergência para a Defesa e Valorização dos montados de sobro e azinho para o que apresentará na Assembleia da República uma iniciativa legislativa.","501",NA
"Necessidade de uma efectiva política de prevenção e combate aos fogos florestais com a compartimentação dos espaços florestais e a plantação de espécies resistentes aos fogos nas zonas de risco,","501",NA
"a limpeza das matas e a abertura de caminhos e aceiros","501",NA
"bem como a adopção de medidas que contrariem a desertificação humana nas áreas florestais;","703",NA
"- Defesa e valorização dos baldios com a elaboração de um programa de apoio ao pleno aproveitamento dos recursos e potencialidades dos baldios no quadro de uma política de desenvolvimento rural e de defesa da agricultura de montanha.","703",NA
"Dinamização das organizações de compartes e garantia de acesso dos Conselhos Directivos dos Baldios aos apoios comunitários e nacionais, designadamente no que se refere às indemnizações compensatórias, às medidas florestais","703",NA
"e de defesa do ambiente e do mundo rural;","501",NA
"- Aproveitamento dos recursos cinegéticos numa óptica de ordenamento dos recursos, de valorização do associativismo e de não discriminação na prática do exercício da caça;","703",NA
"- Novo impulso para o empreendimento de Alqueva e expansão do regadio a nível nacional.","703",NA
"Alqueva constitui um empreendimento estratégico e estruturante para o Alentejo, designadamente para a agricultura da região.","703",NA
"Mas isso impõe uma política agrícola que, nos termos constitucionais, crie condições para a existência de uma estrutura agrícola equilibrada, e o aparecimento de uma nova dinâmica social que aproveite e potencialize em benefício da comunidade as verbas do empreendimento.","703",NA
"O que exige a democratização do acesso à terra, na área beneficiada, a pequenos agricultores, rendeiros e seareiros e jovens agricultores.","202",NA
"Necessário se torna também a definição das opções estratégicas para novos sistemas de produção, um preço da água que não inviabilize os novos sistemas produtivos,","412",NA
"a organização dos sistemas de comercialização,","403",NA
"a transformação agro–alimentar e a formação dos agricultores para o que é necessário investir fortemente na investigação e experimentação agrária.","703",NA
"Seria inaceitável que o Alqueva repetisse todos os erros dos antigos perímetros de rega e que os seus benefícios fossem entregues aos grandes proprietários numa perspectiva exclusiva de valorização do seu património fundiário à custa dos dinheiros públicos.","403",NA
"Simultaneamente é necessário apostar na recuperação dos perímetros de rega e num programa efectivo de investimentos públicos em grandes regadios que contribua decisivamente para a transformação do sistema produtivo agrícola nacional.","703",NA
"A renegociação com a União Europeia das quotas e limites às produções regadas é condição necessária para a viabilização dos empreendimentos hidro-agrícolas;","703",NA
"- Equilíbrio e justiça social na afectação e distribuição dos apoios à agricultura, reclamando-se a fixação de um limite máximo por beneficiário das ajudas destinadas ao rendimento","503",NA
"e, nos apoios ao investimento, a modulação sectorial e social de modo a privilegiar as produções de interesse para o País e a agricultura familiar;","703",NA
"- Socialização dos riscos da actividade agrícola.","703",NA
"O PCP apresentará, para este efeito, na Assembleia da República um projecto de lei criando um novo Seguro da Produção Agrícola e Pecuária construído na óptica das necessidades dos agricultores e da especificidade da actividade agrícola;","703",NA
"- Segurança Social justa para os agricultores e que no quadro da defesa do sistema público de segurança social tenha em conta a especificidade da actividade agrícola;","703",NA
"- Defesa dos consumidores e dos produtores agrícolas contra os problemas criados por práticas agrícolas e pecuárias não conformes com a defesa e a valorização da natureza, contrárias à genética animal e perigosas para a saúde pública.","403",NA
"O PCP defende o controlo e acompanhamento do uso e importação de Produtos Geneticamente Modificados (OGM)","406",NA
"e a continuação da proibição da utilização de antibióticos e hormonas de crescimento na produção pecuária,","403",NA
"bem como da importação de carnes assim produzidas.","406",NA
"A existência de controles permanentes sobre a situação epidemiológica das doenças animais em Portugal.","403",NA
"Impõe-se ainda a concretização urgente do reforço e reestruturação dos serviços públicos de inspecção veterinária e sanitária.","403",NA
"O PCP propõe ainda a elaboração e divulgação de um Código de Boas Práticas de Consumo, a rotulagem dos produtos pecuários e a promoção da carne nacional de qualidade criada à base de sistemas de alimentação natural, em particular a proveniente das raças autóctones com denominação e certificação de origem;","403",NA
"- Rejuvenescimento da população activa agrícola com a forte dinamização da instalação de jovens agricultores, facilitando-se o acesso à terra,","703",NA
"criando-se condições especiais para o início e o exercício da actividade,","703",NA
"instituindo-se um regime de preferência no acesso a direitos e quotas de produção;","703",NA
"assegurando-se os meios financeiros para a aprovação em tempo útil dos respectivos projectos de investimento;","703",NA
"- Apoio e fomento do cooperativismo e do associativismo agrícola.","703",NA
"As cooperativas agrícolas continuam a ser estruturas decisivas para a defesa e desenvolvimento da agricultura portuguesa,","703",NA
"para a participação dos agricultores, para a articulação com o mercado e o escoamento das produções.","202",NA
"Por sua vez o associativismo agrícola é condição essencial para a organização dos agricultores e da produção,","703",NA
"para o apoio a uma política de informação, formação e divulgação,","703",NA
"para a negociação e defesa dos seus direitos face a um mercado cada vez mais dominado pela produção estrangeira e pelas grandes superfícies.","703",NA
"O PCP defende a necessidade do reconhecimento sustentado da pluralidade das diversas organizações representativas da agricultura e do mundo rural com especial destaque para as estruturas representativas da agricultura familiar e dos jovens agricultores.","703",NA
"A todos deve ser assegurado apoio técnico e financeiro público que cubra os custos sociais da função cooperativa (o que implica uma política de discriminação positiva) e a acção múltipla das organizações de agricultores;","703",NA
"- Defesa de uma reforma da Política Agrícola Comum que reconheça a diversidade das agriculturas europeias,","703",NA
"que garanta o direito de cada povo a produzir e à segurança alimentar,","703",NA
"que reconheça a função social dos agricultores e o seu direito a preços remuneradores pondo-se termo à descida permanente dos preços institucionais à produção e reabilitando-se a função produtiva da agricultura,","703",NA
"que valorize e discrimine positivamente a agricultura mediterrânea de qualidade, amiga do ambiente e da saúde pública,","703",NA
"que privilegie as explorações de base familiar","703",NA
"e que no âmbito da Organização Mundial de Comércio contribua para travar o irracional processo de liberalização total do comércio agro-alimentar que leva à destruição da agricultura e do mundo rural nos países da União Europeia, em particular dos países mediterrâneos.","703",NA
"PESCAS",NA,NA
"A integração de Portugal na União Europeia, cuja orientação política predominante em relação ao sector se baseia na contenção e mesmo numa acentuada diminuição do volume das frotas e das capturas, colocou ao sector pesqueiro nacional desafios que não foram ganhos no plano da renovação e modernização da frota pesqueira,","703",NA
"no acesso a recursos externos à Comunidade,","703",NA
"na efectiva garantia da reserva das 12 milhas (mar territorial) e da área adjacente das 24 para usufruto exclusivo da nossa frota,","406",NA
"na ausência nuns casos e na má planificação noutros da construção de infra-estruturas portuárias de apoio à produção, sobretudo visando o segmento da pesca artesanal,","703",NA
"na falta de meios financeiros e técnicos de apoio à investigação.","703",NA
"Ano após ano a política de abates constituiu o vértice fundamental da política de pescas, atitude que de forma negativa marcou a acção dos governos de maioria do PSD e que o governo do PS no fundamental deu seguimento, traduzindo-se numa drástica diminuição da frota e do número de trabalhadores empregues no sector com inevitáveis consequências na diminuição do volume da produção nacional transformando Portugal num país cada vez mais dependente da importação de produtos de pesca.","703",NA
"No plano da comercialização dos produtos da pesca o consecutivo aumento dos preços do pescado ao consumidor nem sempre se reflectiram em benefícios para o sector produtivo.","703",NA
"Por outro lado não se tendo verificado mudanças significativas no sentido de melhorar as condições de vida e de trabalho dos pescadores, a população activa na pesca regista um elevado grau de envelhecimento, realidade que pode por em causa a existência de importantes segmentos da frota e põe a nu a ineficácia dos volumosos recursos (muitos deles de proveniência comunitária) que ao longo dos anos têm sido aplicados na formação profissional.","703",NA
"Portugal está hoje confrontado com a revisão da Política Comum de Pescas tendo em vista o horizonte 2001/2006 processo que vai exigir uma atitude negocial de grande firmeza na defesa de importantes interesses nacionais que estão em causa.","703",NA
"Neste quadro a defesa e manutenção deste importante sector da nossa economia exige:","703",NA
"- a efectiva consagração das 12 milhas (mar territorial) para o exclusivo exercício da frota nacional e o direito preferencial da ocupação da área adjacente das 24 milhas pela nossa frota;","406",NA
"- uma atitude mais firme na defesa de posições de pesca em benefício da nossa frota nos acordos da União Europeia com países terceiros cujo exemplo mais próximo é constituído pelo processo negocial que envolve os Acordos de Pesca com Marrocos;","703",NA
"- a defesa efectiva da pesca artesanal como sector estratégico das pescas nacionais, política que tem de envolver o reforço de meios financeiros e a construção de infraestruturas em apoio ao exercício da pesca deste importante segmento;","703",NA
"- a substituição da política de abates por um efectivo apoio à renovação e modernização da frota;","703",NA
"- o reforço de meios financeiros e técnicos à investigação sem os quais a defesa e exploração dos recursos poderá ser posta em causa;","703",NA
"- a valorização da mão-de-obra melhorando as condições de trabalho e de remuneração dos pescadores, a par de uma mais adequada política de formação profissional.","703",NA
"INDÚSTRIA TRANSFORMADORA",NA,NA
"A evolução recente e a necessidade de um nova política",NA,NA
"Embora a taxa de variação acumulada anual do índice de produção industrial da indústria transformadora nacional venha apresentando valores positivos desde 1995, estes situam-se ainda a níveis relativamente modestos face às necessidades de crescimento da indústria, seja numa perspectiva estrutural seja conjuntural.","408",NA
"Por outro lado, há que constatar que o crescimento da produção industrial dos últimos 10 anos foi muito reduzido, com uma taxa média de crescimento anual de cerca de +0,5 pontos percentuais, portanto muito abaixo da taxa média de crescimento do PIB durante esse período.","408",NA
"Estamos pois claramente, no quadro de uma abordagem exclusivamente quantitativa, perante um processo de desindustrialização.","408",NA
"Por outro lado, numa perspectiva qualitativa, continuam a não se verificar alterações estruturais relevantes do quadro de especialização.","408",NA
"Efectivamente, embora tenham ocorrido crescimentos com algum significado nas indústrias de máquinas e material eléctrico, na fabricação de produtos metálicos e no material de transporte, bem como a perda de peso das indústrias têxteis, de vestuário e calçado o que pode ser considerado uma tendência positiva, industrias tão importantes como as químicas e as máquinas não eléctricas continuam em perda o que é um aspecto claramente negativo.","408",NA
"Numa perspectiva qualitativa, estamos perante um empobrecimento da indústria transformadora nacional.","408",NA
"A indústria transformadora desempenha um papel fundamental no desenvolvimento coerente da economia portuguesa.","408",NA
"Para estancar a eliminação de actividades produtivas essenciais, para assegurar a existência de uma indústria transformadora criadora de riqueza, torna-se necessário adoptar um conjunto de medidas integradas que implicam uma política oposta à actual.","408",NA
"O relançamento e modernização da indústria transformadora exigem disposições que alcancem vencer debilidades estruturais antigas que se agravaram pelo abandono de sectores onde se dispunha de elevado Know-how e simultaneamente criadoras de elevado valor acrescentado.","411",NA
"A existência de uma indústria transformadora moderna, tão forte e integrada quanto possível, é uma das condições indispensáveis para alterar o papel periférico da economia portuguesa no quadro da União Europeia, isto é, permitir o crescimento quantitativo e qualitativo da produção industrial de base nacional e em território nacional é condição indispensável ao desenvolvimento.","408",NA
"Torna-se portanto necessário obter de forma sustentável uma melhoria da competitividade da nossa indústria transformadora, baseada numa força de trabalho crescentemente valorizada e que permita obter melhorias em termos de produtividade-qualidade, perfil de especialização e rendimentos energéticos e de matérias-primas.","411",NA
"Em síntese, é preciso conceber e aplicar uma nova política industrial, que permita:","408",NA
"— desenvolver uma indústria transformadora amplamente criadora de riqueza, isto é, geradora de reflexos no seu seio e em actividades conexas;","410",NA
"— vencer debilidades estruturais antigas, agravadas pelo fecho de sectores onde se dispunha de notável experiência;","411",NA
"— estancar a eliminação de actividades produtivas essenciais;","408",NA
"— promover actividades criadoras de elevado valor acrescentado.","410",NA
"As propostas do PCP",NA,NA
"Para a concretização de tais objectivos estratégicos, o PCP propõe a adopção do seguinte conjunto de medidas, base fundamental de uma política industrial alternativa, ancorada nas linhas orientadoras atrás apresentadas:","408",NA
"- modernização organizacional e tecnológica da indústria, incluindo os chamados sectores produtivos tradicionais;","411",NA
"- dinamização e diversificação da actividade industrial em sectores complementares de fileiras em que Portugal apresente vantagens comparativas no comércio internacional;","410",NA
"- dinamização da actividade industrial em sectores com capacidade de gerar maior valor acrescentado, independentemente do carácter público ou privado da titularidade das empresas envolvidas;","410",NA
"- criação e/ou melhoria dos laços de cooperação entre a indústria e as instituições do sistema nacional de ciência e tecnologia;","411",NA
"- aperfeiçoamento estruturante e especializado da força de trabalho ligada à indústria em todos os planos e níveis — operários, técnicos, gestores e empresários;","411",NA
"- dinamização de acções, designadamente nos domínio tecnológico, organizacional, de formação e melhoria da qualidade, conducentes ao aumento da produtividade na indústria;","411",NA
"- aproximação dos preços dos factores de produção aos níveis europeus;","403",NA
"- reaproveitamento das capacidades existentes, embora em rápida perda, em actividades industriais recentemente desactivadas e/ou que reduziram a incorporação de saber e saber fazer nacionais adquiridos ao longo de anos de projecto e execução;","408",NA
"- reestruturação dos centros tecnológicos no sentido da sua eficaz capacidade de apoio à indústria;","411",NA
"- adopção de soluções associativas/cooperativas para melhoria, designadamente, da competitividade comercial nos mercados internos e externos;","403",NA
"- suster a liquidação do sector público e proceder ao seu claro reforço e reorganização em áreas estratégicas, isoladamente ou em alianças com o sector privado;","413",NA
"- manutenção e adequada gestão de fundos comunitários específicos para apoio ao desenvolvimento estruturante e sustentável da indústria, no âmbito do III QCA;","408",NA
"- salvaguarda dos interesses da indústria de base nacional relativamente ao IDE, de molde a que este não seja um mero instrumento conjuntural, antes possa constituir uma contribuição válida para a estruturação da nossa indústria.","408",NA
"CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS",NA,NA
"A construção civil e as obras públicas têm vindo a ter um papel crescente na esfera produtiva da economia nacional, particularmente nos dez últimos anos, seja em termos de produto seja do emprego gerado mau grado a elevada intensidade do seu carácter precário.","408",NA
"Relativamente às obras públicas, tal crescimento vem na sequência do elevado investimento em infra-estruturas destinado a suprir um atraso de decénios e no que concerne a construção civil à expansão da construção de habitação para o mercado (50 mil fogos/ano).","411",NA
"No que respeita ao segmento de habitação para o mercado do sector da construção civil verifica-se um boom de construção de novas habitações desajustado e anárquico face às reais necessidades das famílias portuguesas e aos equilíbrios da economia nacional, provocado, pela brutal pressão do sistema financeiro sobre a procura real e potencial e pelas empresas de construção particularmente as de grande dimensão.","403",NA
"Este mercado de casas novas ocorre em simultâneo e de forma profundamente contraditória com o efectivo abandono e degradação de dezenas de milhar de casas antigas com elevado valor económico, social e patrimonial, particularmente nos grandes centros urbanos e sem resolver os problemas de habitação de inúmeras famílias insolventes.","403",NA
"Relativamente às obras públicas, a sua produção tem sido desequilibrada, seja em termos sectoriais — rodovias versus caminho-de-ferro como exemplo mais marcante mas não exclusivo — seja em termos temporais, facto, no essencial, decorrente dos calendários eleitorais e/ou dos interesses e opções dos responsáveis governamentais com tutela sobre as obras públicas.","408",NA
"É urgente inflectir muitas das orientações e traços atrás sumariamente descritos, através da concepção e implementação de novas políticas para estes dois estruturantes e importantes sectores de actividade, com implicações significativas no volume de emprego.","408",NA
"Para dar sequência a tais novas políticas, o PCP entende importante aplicar o seguinte conjunto de propostas:","408",NA
"- avaliação rigorosa do conjunto de vectores — legislativos, económico-financeiros, tecnológicos, fiscais, de mercados públicos — que hoje enquadram e condicionam os dois sectores e a promoção das consequentes medidas que permitam o embaratecimento da construção civil no País, uma maior eficiência dos dinheiros públicos (e em particular dos fundos comunitários) investidos e uma acrescida competitividade das empresas nacionais;","403",NA
"- reconsideração da actual política de juros negociados para habitação própria por forma a dirigi-la para os que dela efectivamente precisam e não para engordar a especulação imobiliária e financeira;","402",NA
"- desenvolvimento da investigação aplicada aos materiais, aos componentes construtivos e a novas técnicas construtivas, com o objectivo de, sem diminuição de qualidade, antes pelo contrário, permitir baixar os prazos e os custos de construção com inevitáveis reflexos sobre os preços da habitação;","411",NA
"- promoção pelas entidades públicas, junto de promotores imobiliários, construtores e sectores da indústria transformadora a jusante da construção civil da adopção de normas que conduzam a uma maior ""industrialização"" do processo construtivo, isto é, de incorporação crescente de componentes pré-fabricados com vista à obtenção de melhorias de qualidade, prazos e custos;","403",NA
"- melhoria profunda das condições de segurança em que se desenvolvem os processos construtivos com envolvimento eficaz das entidades públicas competentes, dos sindicatos e das empresas e associações empresariais;","504",NA
"- acreditação e controlo da actividade produtiva mais rigorosos das empresas de construção nas suas diversas vertentes por parte das autoridades públicas competentes e desenvolvimento de legislação enquadradora e reguladora da subcontratação no sector;","403",NA
"- melhoria das qualificações dos trabalhadores a todos os níveis, através, designadamente, da formação profissional intensiva e continuada como condição para a melhoria do desempenho nos planos da qualidade, da segurança, dos custos e dos prazos;","411",NA
"- aperfeiçoamento da legislação aplicável aos concursos públicos de construção civil, com vista à obtenção de adequados compromissos entre a transparência dos processos de concurso e a agilidade dos prazos no respeito pelos direitos e deveres das partes;","403",NA
"- reforço profundo das políticas de reabilitação e requalificação do edificado já estabilizado dos grandes centos urbanos contrariando as políticas de abandono e demolições, base de espirais especulativas;","403",NA
"- promulgação de legislação que obste à continuação da existência continuada de habitações devolutas nos grandes centros urbanos, coexistindo com manchas de habitações profundamente degradadas e zonas de barracas;","504",NA
"- promoção de novas orientações no domínio do planeamento dos investimentos públicos em termos sectoriais e temporais, com vista a adequá-los a um harmonioso desenvolvimento e ordenamento territorial do País.","408",NA
"TURISMO",NA,NA
"A actividade turística tem vindo a assumir um crescente peso no quadro da economia nacional, quer pelos importantes recursos e produtos turísticos de que o País dispõe, quer como reflexo da destruição de outros sectores produtivos.","408",NA
"Considerada desde início pelo governo PS como um sector estratégico da economia nacional, a esta afirmação se seguiu a edificação de uma política nacional de turismo, nem o sector dispôs de instrumentos legislativos, fiscais e financeiros adequados à importância que o Governo lhe atribuiu.","408",NA
"Pelo contrário o sector turístico foi dos que mais perturbações teve ao longo desta legislatura com a passagem pelo Governo de três Secretários de Estado e a sua visível diminuição no quadro da arquitectura deste Governo.","303",NA
"Considerando embora o Turismo como um sector estratégico de economia nacional o Governo manteve o Algarve, principal região turística do país, como a região mais atrasada e periférica do Continente no plano das infra-estruturas rodoviárias e ferroviárias.","411",NA
"Valorizando em discurso o papel desempenhando e a desempenhar pelas estruturas Locais e Regionais de Turismo a atitude deste Governo tem sido ao contrário marcada pela sua desvalorização.","301",NA
"Não cumpriu como o anterior a Lei de financiamento às Regiões de Turismo.","301",NA
"Não descentralizou poderes.","301",NA
"Não ousou mexer numa Lei Quadro marcadamente de cariz centralista, tendo pelo contrário, já em final de mandato, procurado absorver e invadir os poucos poderes atribuídos às estruturas regionais de turismo em benefício dos desconcentrados órgãos das Direcções Regionais de Economia.","301",NA
"Uma Política Nacional de Turismo tem assim de ser sustentada:","408",NA
"- na elaboração de Planos Regionais de Turismo que permitam defender recursos e produtos turísticos existentes, diversificando e complementando a oferta, visando a sua afirmação como destino de qualidade em todos os seus segmentos;","408",NA
"- procedendo à regular integração no mercado do amplo sector da oferta paralela, como forma de aumentar receitas, combater a evasão fiscal, e melhorar a qualidade do serviço prestado;","403",NA
"- na alteração das estruturas de promoção interna e externa de modo a autonomizar este sector no plano financeiro e operacional em devida articulação com as estruturas regionais e locais de turismo, de forma a obter o maior retorno dos recursos financeiros empregues na promoção dos nossos produtos turísticos;","403",NA
"- na elaboração de uma nova Lei Quadro das Regiões de Turismo assente numa efectiva descentralização de poderes, meios financeiros e competências, objectivo que tem de estar associado à sua reorganização espacial","301",NA
"e de uma Lei de Bases para o Turismo de forma a integrar e articular toda a legislação existente;","303",NA
"- no reforço e transparência de meios financeiros a atribuir ao sector, designadamente tendo em vista o III QCA, de forma a melhorar e diversificar a oferta, através de programas de requalificação urbana de zonas degradadas, suprindo carências em infra-estruturas rodoviárias, ferroviárias, de saneamento, ou de equipamentos culturais, desportivos, congressuais;","411",NA
"- numa política de emprego e formação profissional assente na valorização dos salários, na consolidação dos vínculos laborais, no reconhecimento dos direitos de quem trabalha, no reconhecimento de que uma mão-de-obra qualificada é indispensável a um destino turístico que se tem de afirmar pela sua qualidade.","701",NA
"COMÉRCIO E DISTRIBUIÇÃO",NA,NA
"Os últimos anos foram marcados por profundas alterações no sector da distribuição e do comércio.","403",NA
