"text","cmp_code","eu_code"
"Ao mesmo tempo, fixamo-nos quatro objectivos complementares:","502",NA
"a) desenvolver programas de cooperação entre Estado e autarquias, que estimulem também o crescimento da proporção de fundos públicos regionais e locais investidos na cultura;","502",NA
"b) valorizar o investimento culturalmente estruturante, na negociação do próximo Quadro Comunitário de Apoio (2007-2013);","502",NA
"c) rever e regulamentar a Lei do Mecenato, de modo a torná-la mais amiga dos projectos culturais de pequena e média dimensão;","502",NA
"d) alargar a outras áreas e, em particular, ao funcionamento dos organismos nacionais de produção artística, o princípio de estabilização de um financiamento plurianual.","502",NA
"Ao aumento gradual do financiamento público da cultura deve corresponder uma nova cultura de avaliação permanente dos projectos financiados, tanto públicos como privados,","502",NA
"designadamente a partir da experiência acumulada pelo Observatório das Actividades Culturais.","303",NA
"Em paralelo, desenvolver-se-á um programa de racionalização de recursos e qualificação da gestão no conjunto dos organismos com intervenção no domínio cultural, dependentes do Ministério da Cutura ou de outros ministérios,","303",NA
"de forma a conseguir maior leveza na estrutura da administração","303",NA
"e maior simplicidade e eficácia na relação com os agentes e os públicos culturais.","303",NA
"2. Favorecer o funcionamento em rede",NA,NA
"As redes de equipamentos e actividades culturais são o melhor factor de consolidação e descentralização da vida cultural","502",NA
"e de sensibilização e formação de públicos.","502",NA
"A prioridade, na dimensão física, é a conclusão das redes já iniciadas:","502",NA
"a Rede de Leitura Pública, a Rede de Teatros, a Rede de Museus e a Rede de Arquivos.","502",NA
"Mas estamos ainda muito atrasados na outra dimensão essencial das redes, como articulação dos equipamentos e serviços e dos seus programas.","502",NA
"O Estado não pode nem deve substituir as autarquias e demais entidades proprietárias, nos custos de manutenção e funcionamento dos equipamentos.","301",NA
"Mas deve criar programas de incentivo à qualificação dos respectivos recursos humanos e das respectivas programações.","411",NA
"Neste sentido, o Governo do PS criará um programa de apoio à difusão cultural,","502",NA
"cujo objectivo principal será estimular a itinerância de espectáculos e exposições,","502",NA
"assim como a circulação de informação e apoio técnico, no âmbito, designadamente, da Rede de Teatros.","502",NA
"A pertença a uma rede não é uma simples formalidade.","502",NA
"Deve estar dependente da avaliação cuidada e regular do cumprimento de obrigações de serviço público, entre as quais se conta, sem dúvida, a formação de públicos.","502",NA
"Por isso, todos os equipamentos dependentes do Ministério da Cultura e todos os equipamentos integrados em redes nacionais devem proporcionar programas educativos, dirigidos aos diferentes públicos,","502",NA
"quer se trate de crianças, jovens, adultos ou cidadãos seniores.","502",NA
"O Ministério promoverá medidas de facilitação do acesso aos diferentes bens e equipamentos culturais,","502",NA
"a começar pela organização de um sistema de passes culturais que permitam o ingresso, em condições favoráveis, nos equipamentos de frequência não gratuita, nomeadamente, museus e monumentos.","502",NA
"E, para além da criação de um portal electrónico próprio para a cultura","502",NA
"e do reforço do investimento na colocação em linha dos conteúdos da Biblioteca Nacional, dos museus e dos monumentos,","502",NA
"será criado um programa específico para apoiar a divulgação do nosso património literário e artístico em ambientes e suportes multimédia.","502",NA
"É que as novas tecnologias de informação e comunicação permitem alargar enormemente a produção e acessibilidade pública de conteúdos culturais.","502",NA
"Favorecer o envolvimento de cada vez mais pessoas nas diferentes áreas e dimensões da prática cultural implica o recurso a diferentes instrumentos de política.","502",NA
"O principal é, sem dúvida, a coordenação das políticas de educação e de cultura,","502",NA
"por via da generalização da educação artística em todo o ensino básico e secundário","506",NA
"e do estímulo da cooperação entre as escolas e as instituições e agentes culturais.","502",NA
"Mas, entre outros instrumentos, a promoção do voluntariado para as actividades culturais representa uma forma de interessar toda a comunidade na defesa e na fruição dos seus bens mais valiosos.","502",NA
"3. Esclarecer regulamentações e missões",NA,NA
"O Governo do PS concederá prioridade à regulamentação do quadro jurídico global sobre o património, aprovado nos últimos quatro anos,","502",NA
"e à promoção da gestão integrada do património, sob a direcção do Ministério da Cultura.","502",NA
"Concluir-se-á a construção do Museu do Côa.","502",NA
"Dar-se-á um novo impulso aos programas de valorização dos conjuntos monásticos, monumentos e sítios arqueológicos,","502",NA
"assim como às modalidades de gestão que envolvem parcerias entre o IPPAR e agentes públicos e privados,","502",NA
"mediante contratos-programa e com criação de emprego local.","502",NA
"Como o estado que se vive, nos museus nacionais e regionais, é muitíssimo preocupante, procurar-se-á resolver algumas das insuficiências crónicas em matéria de recursos e pessoal qualificado.","502",NA
"A instalação do Museu do Douro e a realização das obras de qualificação noutros museus, com destaque para os de Aveiro, Évora, Machado de Castro e do Chiado, constituem a prioridade na área dos investimentos físicos.","502",NA
"Paralelamente, intensificarse- á o processo de inventariação do património cultural, com coordenação central própria.","502",NA
"O Centro Português de Fotografia deve concentrar-se nas funções que já hoje são suas nos domínios do património e da produção, passando a área dos apoios à criação para a competência do Instituto das Artes.","502",NA
"Serão valorizadas as missões do Instituto Nacional dos Arquivos/Torre do Tombo e do Instituto Português de Conservação e Restauro.","502",NA
"A política arquivística carece, contudo, de reorientação, transversal como é a todos os sistemas de informação de entidades públicas e privadas.","502",NA
"Outro quadro normativo geral que pede revisão urgente é o regime de depósito legal, sob pena de se perder património precioso, nomeadamente em suporte digital.","502",NA
"As funções patrimoniais da Biblioteca Nacional e da Cinemateca Nacional serão respeitadas,","502",NA
"mas uma área hoje em défice merecerá atenção reforçada:","502",NA
"a preservação e valorização do património fonográfico.","502",NA
"No domínio dos organismos nacionais de produção artística, a abertura da Casa da Música deve representar uma qualificação decisiva no panorama português.","502",NA
"A sua gestão por uma fundação baseada na parceria entre Estado, autarquias e empresas garantirá o cumprimento dos objectivos de acolhimento de todas as músicas,","502",NA
"desenvolvimento de valências próprias de produção","502",NA
"e grande atenção à relação com a comunidade e à formação de públicos.","502",NA
"A Orquestra Nacional do Porto reunir-se-á à Casa da Música.","502",NA
"Nos Teatros de S. João, D. Maria II e S. Carlos e na Companhia Nacional de Bailado, a preocupação principal será devolver ou consolidar a autonomia financeira","502",NA
"e garantir progressivamente formas plurianuais de financiamento e programação.","502",NA
"Estes são os dois mais importantes instrumentos para uma gestão eficaz.","502",NA
"Avançaremos, também, para formas de recrutamento e actividade das respectivas direcções artísticas que as tornem menos dependentes da lógica de nomeação governamental directa e mais distintas das funções de administração.","502",NA
"O Governo do PS continuará a apoiar financeira e tecnicamente as orquestras regionais, revendo a legislação de enquadramento,","502",NA
"e encarará como preocupação prioritária contribuir para que ressurja uma orquestra na região Centro.","502",NA
"A mesma orientação presidirá à participação na Orquestra Metropolitana de Lisboa.","502",NA
"A regulamentação da Lei do Cinema e Audiovisual far-se-á de modo a prevenir os riscos de confusão entre cinema e audiovisual e entre produção independente e produção das grandes cadeias de televisão,","502",NA
"assim como valorizar a decisão de júris independentes e rotativos.","502",NA
"Não estando em causa a constituição de um Fundo a partir de financiamentos específicos, é certo que isso não se fará à custa da menorização do Instituto do Cinema, Audiovisual e Multimédia,","502",NA
"nem da retirada de apoios públicos à criação cinematográfica.","502",NA
"Já no que respeita ao sistema de apoios às artes do espectáculo, importa rever o respectivo regime jurídico e organizacional,","502",NA
"de modo a distinguir o apoio às estruturas independentes e o apoio a organismos públicos, mesmo que locais,","502",NA
"separar o que é o financiamento à criação e o que é o financiamento à programação, à itinerância ou à extensão educativa,","502",NA
"e consagrar o princípio da avaliação por júris sempre que estiver em causa a qualidade artística dos projectos.","502",NA
"Para evitar descontinuidades indesejáveis, não será questionada a missão do Instituto das Artes, procedendo-se no seu quadro à consolidação dos apoios públicos às artes plásticas e visuais.","502",NA
"Não se pode, porém, empreender uma política de apoio à actividade artística, sem cuidar de intervir do lado das condições de formação e profissionalização dos artistas e das suas estruturas.","502",NA
"Quer em sede de ensino artístico, secundário e superior,","502",NA
"quer em sede de formação profissional,","502",NA
"quer no que respeita ao estatuto profissional e ao modelo de protecção,","502",NA
"quer em sede de tributação dos instrumentos de trabalho,","502",NA
"o Governo do PS promoverá medidas de sustentação do meio artístico nacional.","502",NA
"Será, designadamente, revisto o actual estatuto jurídico dos profissionais da cultura","502",NA
"e definir-se-á um novo regime de protecção social, que salvaguarde, em particular, o trabalho artístico em regime liberal.","504",NA
"Em paralelo, a partir das Delegações Regionais do Ministério e de outros organismos públicos, como o INATEL, serão reforçados os apoios às actividades culturais amadoras, designadamente de carácter popular,","502",NA
"na dupla perspectiva de preservação e valorização de tradições comunitárias","502",NA
"e de fomento de uma prática de produção e recepção artística, geradora de novos públicos e agentes culturais.","502",NA
"Entre esses apoios avultará a oferta de formação técnica e artística aos grupos de cultura popular.","411",NA
"Proceder-se-á à avaliação dos resultados das duas primeiras capitais nacionais da cultura, Coimbra e Faro, para equacionar os termos da continuidade do projecto.","502",NA
"O mais importante é que actividades culturais regulares e sustentadas façam progressivamente parte do ambiente das nossas cidades – e, portanto, que estejam também no centro das novas políticas urbanas.","502",NA
"4. Livro e leitura, audiovisual - duas áreas de particular relevância",NA,NA
"Sendo os objectivos de política pública transversais às várias áreas de expressão cultural, há contudo duas que nos parece requererem uma atenção acrescida:","502",NA
"pela sua importância decisiva na geração de competências e gostos culturais,","502",NA
"na acessibilidade do património e da criação","502",NA
"e no fomento de cadeias de valor económico em torno da cultura,","502",NA
"a área do livro e da leitura;","502",NA
"pela sua posição de charneira entre a cultura e a comunicação","502",NA
"e na afirmação internacional da língua e cultura portuguesa, além das razões anteriores, a área do audiovisual.","502",NA
"Será melhorada a cobertura territorial da Rede Nacional de Bibliotecas Públicas, com concursos anuais","502",NA
"e particular atenção às necessidades diferenciadas dos municípios, de acordo com a sua dimensão.","502",NA
"O Programa Nacional de Promoção da Leitura será reforçado,","502",NA
"beneficiando da cooperação entre bibliotecas públicas e bibliotecas escolares","502",NA
"e chamando também as bibliotecas à agenda crucial da educação dos adultos.","502",NA
"Na política da edição por organismos públicos, serão clarificadas a missão e as competências da Imprensa Nacional.","502",NA
"O programa de apoio à edição de obras clássicas da literatura portuguesa será redefinido,","502",NA
"acelerando-se o ritmo de execução","502",NA
"e garantindo a difusão dessas obras por toda a rede de bibliotecas públicas e de bibliotecas escolares.","502",NA
"Como os instrumentos essenciais de regulação do mercado editorial e livreiro são ainda hoje incipientes, procuraremos qualificá-los:","403",NA
"referimonos a pontos como as estatísticas do livro,","403",NA
"os reportórios bibliográficos","403",NA
"ou o combate ao abuso da cópia privada.","403",NA
"Quanto à área do audiovisual, importa não desperdiçar mais o enorme potencial nela contido, para a promoção e divulgação da língua e cultura portuguesas,","502",NA
"assim como a capacidade instalada no serviço público da comunicação social, hoje muito desaproveitada.","502",NA
"A chamada da RTP às suas responsabilidades no apoio ao cinema e ao audiovisual português, quer do ponto de vista da produção, quer do ponto de vista da difusão, representa uma condição incontornável.","502",NA
"Analogamente, a RDP tem potencialidades e responsabilidades próprias no domínio musical e da informação e divulgação cultural.","502",NA
"5. Afirmar Portugal no Mundo",NA,NA
"A cultura constitui um dos vectores principais, se não o principal, para a afirmação de Portugal no mundo.","601",NA
"Em vários círculos e de várias formas:","601",NA
"no espaço europeu, no espaço lusófono, na comunidade de todos os povos e nações.","601",NA
"A presença regular de criadores e obras nos circuitos internacionais (feiras do livro, mostras de arquitectura e artes plásticas, festivais de cinema e de artes performativas...),","502",NA
"a edição dos autores portugueses nos países lusófonos e em línguas estrangeiras,","502",NA
"a promoção de co-produções, designadamente no âmbito da CPLP, de obras cinematográficas e audiovisuais,","502",NA
"todas constituem esferas de actuação dos respectivos institutos do Ministério da Cultura.","502",NA
"Mas devemos ir mais longe e propomos, por isso, uma articulação mais efectiva entre estes institutos e o Instituto Camões,","502",NA
"assim como parcerias regulares entre os organismos de promoção externa da cultura e da economia portuguesas.","502",NA
"Finalmente, importa que Portugal tenha voz activa nas organizações e actividades internacionais em prol da cultura,","502","108"
"designadamente no contexto da União Europeia, do Conselho da Europa","107",NA
"e da UNESCO.","107",NA
"III. Mercado de trabalho e emprego",NA,NA
"Há mais portugueses a trabalhar do que a média europeia.","701",NA
"Muitas vezes, começam a trabalhar ainda antes de obterem as qualificações de que carecem para garantirem a qualidade dos seus empregos no futuro.","701",NA
"Apesar da escassez dos apoios sociais às famílias, quer as mulheres, quer os homens, mesmo de famílias com filhos pequenos, trabalham, quase sempre a tempo inteiro e durante mais horas do que acontece, em média, nos restantes países da União Europeia.","701",NA
"Para prevenir e evitar que assim continue a ser","701",NA
"e para que os desempregados encontrem os empregos, de qualidade e com futuro, que desejam e de que Portugal carece,","701",NA
"é preciso conceber e pôr a funcionar uma nova geração de políticas de trabalho e de emprego que responda adequadamente aos três desafios principais com que todos estamos confrontados,","701",NA
"dando enfoque ao desenvolvimento duma estratégia assente na aprendizagem ao longo da vida:","411",NA
"aumentar a qualidade e a qualificação do trabalho e do emprego,","411",NA
"facilitar a adaptação das empresas aos desafios dos nossos dias","403",NA
"e transformar o trabalho num factor de imunidade contra a pobreza e numa garantia da melhoria da qualidade de vida.","503",NA
"1. Qualificar as pessoas e promover o emprego",NA,NA
"Este triplo desafio exige que se reconheça a gravidade e a dimensão do problema da qualificação em Portugal:","411",NA
"há 2, 5 milhões de cidadãos que não dispõem da escolaridade obrigatória","411",NA
"e a percentagem de trabalhadores que têm acesso à formação profissional é 1/3 da média comunitária e 1/6 dos melhores países neste domínio.","411",NA
"Nestas condições, a economia portuguesa não poderá produzir a riqueza suficiente para que seja possível a convergência de Portugal com os padrões sociais europeus.","411",NA
"Criar hoje as condições para qualificar as mulheres e os homens que trabalham e querem trabalhar no Portugal do presente e do futuro exige uma estratégia mais ousada e mais eficiente de qualificação.","411",NA
"A estratégia de inovação tecnológica e organizacional de que depende, hoje e no futuro, a competitividade da economia portuguesa torna indispensável que a política de emprego responda, simultaneamente, aos desafios de travar a desqualificação","411",NA
"e de promover uma intensa e acelerada qualificação do trabalho e do emprego.","411",NA
"Para travar a desqualificação é, antes de mais, indispensável evitar que os empregos precoces de hoje constituam um factor de risco para a empregabilidade de amanhã,","411",NA
"isto é, fazer com que os jovens que chegam ao mercado de trabalho sem a escolaridade mínima obrigatória ou sem uma qualificação profissional reconhecida adquiram esses requisitos mínimos.","411",NA
"Travar a desqualificação exige que cada trabalhador, independentemente da sua idade, tipo de emprego ou nível de qualificação, tenha acesso a um mínimo anual de 20 horas de formação profissional certificada.","411",NA
"Promover a qualificação é, em primeiro lugar, reconhecer e certificar as qualificações e as competências adquiridas pelos trabalhadores nas actividades profissionais que exerceram ao longo da vida activa.","411",NA
"Promover a qualificação é, identicamente, criar um sistema de certificação profissional desburocratizado, que não crie barreiras desnecessárias ao emprego e à mobilidade profissional","411",NA
"e que crie passagens tão fáceis quanto possível entre a educação formal, a formação profissional, as várias formas de trabalho e de emprego ao longo da vida.","411",NA
"Promover a qualificação profissional é, igualmente, promover o acesso às formações tecnológicas que asseguram o emprego de qualificação elevada","411",NA
"e facilitam a articulação entre estes empregos e o prosseguimento da educação ao nível superior.","411",NA
"Para manter um elevado nível de emprego, com futuro e com qualidade crescente, não basta travar a desqualificação e promover a qualificação.","504",NA
"É igualmente indispensável desenvolver políticas públicas que prefiram, para além de respeitar e desenvolver o direito à protecção social no desemprego,","504",NA
"promover activamente a criação de emprego,","408",NA
"o que exige, em primeiro lugar, um crescimento económico significativo e sustentável.","410",NA
"O PS está, porém, ciente de que Portugal tem de aproximar progressivamente o nível de investimento público em políticas activas de mercado de trabalho da média comunitária.","503",NA
"Mas o PS também sabe que, para além de existirem restrições orçamentais, é necessário tornar o mais selectivo possível esse investimento no presente e no futuro da coesão social.","503",NA
"Com o PS, as políticas públicas de emprego dedicarão especial atenção a cinco grupos com necessidades especiais:","503",NA
"as pessoas com deficiência,","503",NA
"os desempregados na segunda metade da vida activa,","503",NA
"as mulheres desempregadas com baixos níveis de escolarização ou empregadas em sectores económicos em risco de redução do emprego,","503",NA
"os desempregados de 19 a 24 anos que completaram, pelo menos, a escolaridade obrigatória,","503",NA
"os detentores de títulos do ensino superior que apresentam dificuldades de acesso ao mercado de trabalho.","503",NA
"2. Adaptar as empresas e o trabalho",NA,NA
"O PS entende que as formas de regulação dos sistemas de emprego e dos mercados de trabalho que não se adaptam às mudanças económicas, às tendências demográficas e às outras transformações sociais perdem eficiência na medida em que deixam os problemas actuais sem respostas adequadas.","403",NA
"Porque o Estado de direito não pode ficar à porta das empresas, o PS entende que é preciso procurar novas formas de combinar direitos e deveres –","403",NA
"quer das empresas, quer dos trabalhadores –","403",NA
"que tornem mais motivadora, para ambos os lados da relação profissional, a adaptação das relações laborais","701",NA
"e dos empregos de hoje ao trabalho mais qualificado e mais compatível com as exigências da competitividade empresarial","411",NA
"e da conciliação da vida profissional, pessoal e familiar que são características dos modelos sociais europeus e que orientam as reformas em curso na União Europeia.","603",NA
"Hoje - em Portugal, como na União Europeia ou no resto do mundo – o desafio que se põe é o de encontrar um novo equilíbrio entre flexibilidade e segurança, entre velhos e novos direitos e deveres, quer dos empregadores, quer dos trabalhadores.","701",NA
"Para o PS, o desafio que se põe é o de materializar – por lei, mas sobretudo por negociação colectiva -","405",NA
"um novo compromisso social mais flexível e mais adaptado quer às exigências da qualificação,","405",NA
"quer aos desafios da competitividade,","405",NA
"quer aos problemas da conciliação da vida profissional com a vida pessoal e familiar.","405",NA
"Em devido tempo, o PS deu reiteradas provas de que é favorável a uma transformação modernizadora da legislação laboral,","701",NA
"capaz de conciliar os direitos de cidadania dos trabalhadores com o aumento da capacidade de adaptação das empresas aos desafios da produtividade e da competitividade.","701",NA
"Infelizmente, o Código do Trabalho desequilibrou as relações sociais no mundo do trabalho sem responder a alguns dos problemas fundamentais dos nossos dias.","701",NA
"Não criou condições facilitadoras da negociação e acordo de novas combinações de flexibilidade e segurança no emprego,","701",NA
"nem de articulação do reforço da competitividade com a equidade social.","701",NA
"Em diversos aspectos, representou mesmo um retrocesso nos direitos laborais sem nenhuma justificação razoável.","701",NA
"Assim, o Governo do PS promoverá a revisão do Código do Trabalho,","701",NA
"tomando por base as propostas de alteração que em devido tempo apresentou na Assembleia da República,","701",NA
"bem como a avaliação do novo regime legal.","701",NA
"Sem prejuízo deste processo, o PS discutirá com os parceiros sociais os termos de uma intervenção urgente destinada, a evitar as consequências da actual crise da contratação colectiva.","701",NA
"O PS sustenta que nenhuma revisão da legislação laboral pode ser adequada se não promover, no plano nacional, o diálogo e a concertação social e,","405",NA
"ao nível dos sectores e das empresas, a negociação colectiva e a participação dos trabalhadores nas decisões que lhes dizem respeito.","405",NA
"O recente acordo entre as confederações patronais e sindicais é um bom exemplo, que deve ser apoiado e desenvolvido, quer pelo seu conteúdo, quer pelo facto de ter sido obtido sem intervenção do Governo.","405",NA
"A experiência acumulada na concertação social mostra que ela constitui quer um excelente instrumento de preparação das decisões legislativas que cabem aos órgãos do Estado direito democrático,","405",NA
"quer do desenvolvimento das relações entre o Governo e os parceiros sociais.","405",NA
"Mas mostra também que a concertação não pode nem deve substituir as relações bipartidas entre associações patronais e sindicatos ou entre empregadores e trabalhadores.","405",NA
"É da articulação entre uma concertação social e uma negociação colectiva renovadas na agenda e nos métodos que depende o desenvolvimento de um sistema de relações laborais adequado quer à promoção da cidadania,","405",NA
"da equidade social no trabalho,","405",NA
"quer ao desenvolvimento rápido e sustentável da competitividade empresarial.","405",NA
"3. Tornar o trabalho um factor de cidadania social",NA,NA
"Acabar progressivamente com a pobreza associada ao trabalho,","503",NA
"reduzir as desigualdades sociais no mundo do trabalho","503",NA
"e promover a cidadania laboral são os três objectivos essenciais do PS neste domínio de intervenção política.","202",NA
"Portugal não pode continuar a ser um dos campeões europeus da pobreza e da desigualdade entre os que trabalham,","503",NA
"nem pode tolerar as taxas de sinistralidade no trabalho e de incidência das doenças profissionais que ainda caracterizam a sociedade portuguesa.","701",NA
"Para o PS, é indispensável que o salário mínimo nacional cumpra a função que lhe cabe como factor de imunidade à pobreza.","503",NA
"É, por isso, indispensável desenvolver e fazer respeitar políticas públicas de natureza preventiva,","701",NA
"que actuem precocemente sobre o desemprego,","701",NA
"que tenham a necessária eficácia reparadora","701",NA
"e que promovam a redução da sinistralidade laboral e dos riscos profissionais","701",NA
"e favoreçam a igualdade de oportunidades entre homens e mulheres.","503",NA
"Mas é igualmente necessário que os compromissos sociais tenham sempre presente a necessidade de reduzir progressivamente a pobreza no mundo do trabalho","503",NA
"e a desigualdade de oportunidades –","503",NA
"entre homens e mulheres,","503",NA
"entre os vários tipos de emprego,","503",NA
"entre nacionais e imigrantes -","503",NA
"que reduzem a qualidade das condições de trabalho","503",NA
"e estruturam e alimentam a segmentação dos mercados de trabalho","503",NA
"e promovem a exclusão social.","503",NA
"O PS compromete-se a adoptar as seguintes medidas:","503",NA
"• Pôr a funcionar o sistema de mediação e arbitragem e promover a realização da arbitragem obrigatória sempre que","701",NA
"(i) uma das partes o solicite para evitar a caducidade duma convenção colectiva ou","701",NA
"(ii) estejam em causa interesses relevantes de natureza pública;","701",NA
"• Criar uma comissão independente encarregada de avaliar os impactes do Código do Trabalho nas relações laborais,","701",NA
"tendo em vista o lançamento, no termo do primeiro ano da legislatura, de um Livro Branco sobre as Relações Laborais em Portugal;","701",NA
"• Relançar a concertação social,","405",NA
"tendo em vista a celebração de um acordo que explicite os compromissos de cada um dos interlocutores sociais na promoção do emprego,","405",NA
"da equidade social","405",NA
"e da competitividade empresarial;","405",NA
"• Relançar a aplicação da “cláusula de formação para jovens” –","411",NA
"destinada a garantir que o emprego precoce de hoje não é factor da redução da empregabilidade no futuro –","411",NA
"e do “mínimo anual de formação”,","411",NA
"que visa garantir um mínimo de reforço da empregabilidade de todos os que trabalham em Portugal;","411",NA
"• Reorientar e tornar mais selectivas as políticas públicas de formação,","411",NA
"visando resultados mais eficazes,","411",NA
"quer para o emprego de elevada qualificação,","411",NA
"quer para a defesa da coesão social;","411",NA
"• Desburocratizar e articular os serviços de emprego e de segurança social relacionados com a promoção do emprego e o combate ao desemprego,","503",NA
"concentrando numa única entidade pública a totalidade dos contactos com os desempregados;","303",NA
"• Generalizar o uso da comunicação electrónica nas relações dos cidadãos e das empresas com os serviços públicos de emprego, de formação e de segurança social;","303",NA
"• Criar um programa de apoio social ao emprego capaz de responder com a máxima eficácia possível às necessidades","504",NA
"(i) dos desempregados de baixo nível de qualificação na segunda metade da vida activa,","504",NA
"(ii) dos desempregados de 19 a 24 que completaram a escolaridade obrigatória ou obtiveram um nível de formação escolar mais elevado,","504",NA
"(iii) garantir anualmente estágios profissionalizantes a, pelo menos, 2000 jovens com dificuldades de inserção no mercado de trabalho e","411",NA
"(iv) a apoiar a criação de microempresas, nomeadamente, por detentores de títulos de ensino superior.","402",NA
"4. Reforçar o papel da economia social",NA,NA
"O actual estádio de desenvolvimento das economias ocidentais colocou na ordem do dia a necessidade de coexistência das três tipologias estruturantes da actividade económica:","401",NA
"as formas de organização típicas da economia de mercado, cuja mais acabada expressão são as Empresas, obedecendo naturalmente ao primado do lucro;","401",NA
"o Estado que, nos seus vários níveis, procura a geração dos bens públicos;","303",NA
"e as Organizações de Cidadãos que buscam juntar critérios de eficiência com os objectivos sociais de produção de determinados bens públicos críticos (saúde, solidariedade social, educação, habitação, etc.),","606",NA
"ou seja, que traduzem a simbiose entre a economia de mercado e as preocupações sociais.","606",NA
"Estas Instituições, nos seus múltiplos formatos jurídicos – Fundações, Cooperativas, Misericórdias, Instituições Particulares de Solidariedade Social, Mutualidades, Associações e ONG – integram a chamada fileira estratégica da Economia Social, por vezes consagrada de Terceiro Pilar,","303",NA
"pois se considera serem conjuntamente com o Estado e a Iniciativa Privada, um dos pilares do desenvolvimento de um dado país.","401",NA
"A Europa desenvolveu experiências sociais progressistas que se traduziram num pacto informal, o chamado pacto social europeu, que tem de ser mantido, desenvolvido e aprofundado.","303",NA
"Mas, para tanto, é necessário que continuem a assegurar-se as condições, económicas, sociais e políticas que o possibilitaram e lhe deram corpo, sendo incontornável a participação das Instituições da Economia Social.","303",NA
"Presentes em todas as áreas da vida da sociedade, estas instituições, contribuem, como aliadas decisivas do Estado, na afirmação deste primado:","303",NA
"primeiro, pela sua capacidade de gerar maior oferta social a um custo inferior ao praticado pelo Estado,","303",NA
"permitindo, na presente conjuntura económica, a convivência dos desideratos da redução de custos e intervenção social;","303",NA
"segundo, pelo seu forte apelativo à intervenção cívica do cidadão.","202",NA
"O conceito de Economia Social tem vindo a evoluir, ao longo dos últimos 150 anos, integrando hoje várias vertentes distintas de que se destacam quer o das Instituições que pretendem alcançar os objectivos de solidariedade","303",NA
"e o desenvolvimento integrado da Comunidade e do Homem, substituindo-se ou complementando a acção do Estado no prosseguimento das suas políticas sociais,","303",NA
"quer o das organizações que procuram promover medidas de criação de emprego ou o acesso de segmentos populacionais de menor rendimento a determinados bens e serviços privados, mas com discriminação positiva de preços.","603",NA
"As Instituições da Economia Social defrontam hoje, em Portugal, um panorama difícil que se traduz por uma incompreensão, por parte do Estado, da importância social e económica da sua acção","401",NA
"e por entraves nos mecanismos reguladores que enquadram a sua actividade.","401",NA
"Pretende o futuro Governo Socialista, ao invés desta prática, estabelecer com as Instituições do universo da Economia Social uma verdadeira Parceria Público Social que as atraia e as faça aliadas,","401",NA
"numa estratégia de intervenção qualificada, participada e articulada para o combate cívico,","401",NA
"que se impõe, por uma regeneração social e económica, face as recentes e desorientadas políticas neo liberais.","401",NA
"Sendo a intervenção e âmbito da Economia Social de grande riqueza temática e transversal às várias políticas sectoriais, propõe o PS, por razões de síntese, 5 principais áreas para estruturar esta Parceria:","401",NA
"• Na redução do défice público,","414",NA
"contratualizando com instituições da economia social intervenções que melhorem a eficiência dos gastos públicos,","414",NA
"nomeadamente no plano da intervenção social;","414",NA
"• No campo do combate ao desemprego, através da promoção de iniciativas como o microcrédito","402",NA
"ou o emprego cooperative;","701",NA
"• No desenvolvimento de medidas inovadoras de Segurança Social, nomeadamente através do universo e da acção mutualista;","504",NA
"• Na política de desenvolvimento regional, através da acção de instituições de desenvolvimento Local e Regional, nomeadamente no plano do desenvolvimento rural;","410",NA
"• Na política de habitação, nomeadamente através do movimento cooperativo.","504",NA
"IV. Protecção social e combate à pobreza: mais futuro, melhor presente",NA,NA
"Os Governos PSD/PP ficarão conhecidos como os responsáveis pelo enfraquecimento das políticas sociais.","504",NA
"É, pois, chegado o tempo de construir uma terceira geração de políticas sociais para Portugal, que corrija os erros recentes,","504",NA
"que tenha por princípio basilar a garantia da sustentabilidade económica, social e financeira do sistema de segurança social,","504",NA
"e que represente um novo impulso no reforço da protecção social,","504",NA
"sempre e cada vez mais baseada na diferenciação positiva das prestações face às diversas situações de risco.","503",NA
"É chegado o tempo de voltar a dar prioridade ao combate à pobreza que alastra em Portugal.","503",NA
"É este, também, o tempo de ajustar as respostas sociais à nova realidade com que nos confrontamos,","503",NA
"contribuindo também com as políticas públicas para um exercício de cidadania mais responsável.","202",NA
"1. Um sistema de Segurança Social sustentável",NA,NA
"A primeira das preocupações de uma política de protecção social responsável tem que ser a promoção de um sistema de segurança social sustentável no longo prazo.","303",NA
"O caminho a prosseguir passa pela minimização das consequências do envelhecimento sobre o equilíbrio da segurança social.","303",NA
"A este nível, foram introduzidas reformas importantes nos últimos Governos do PS, tais como a reforma do financiamento da segurança social","303",NA
"e a nova fórmula de cálculo das pensões.","303",NA
"Contudo, face a uma gestão ausente nos últimos dois anos e meio, assumimos a responsabilidade de, no âmbito da apresentação do OE 2006, proceder a uma avaliação concreta e tecnicamente fundamentada das novas medidas a adoptar,","303",NA
"em ordem a reforçar a sustentabilidade financeira do sistema de protecção social.","303",NA
"Em qualquer caso, importa anunciar desde já algumas das prioridades do PS, que vão no sentido de conferir sustentabilidade ao sistema,","303",NA
"mas também da sua moralização tais como a limitação dos montantes das pensões mais altas.","505",NA
"Trata-se, portanto, de uma medida da mais elementar justiça social, pelo que o PS se propõe introduzir na lei um limite superior para as pensões a pagar pelos sistemas públicos de segurança social, que será estabelecido ao nível do vencimento líquido do Presidente da República.","505",NA
