"text","cmp_code","eu_code"
"o Reforçar a capacidade do Estado para controlar a evasão fiscal e aumentar a celeridade da sua intervenção, seja através da especialização do combate à evasão fiscal,","402",NA
"seja através da agilização dos processos judiciais neste domínio;","402",NA
"o Assegurar que as regras existentes não discriminam os agentes económicos, de modo a promover tanto a eficiência como a justiça nas relações económicas;","403",NA
"- Assegurar que o Estado - o maior agente comprador e vendedor no mercado - respeita e promove as regras transparentes e não discriminatórias de mercado.","403",NA
"Com esse fim, um governo do PSD estabelecerá processos de aquisição e venda não arbitrários, que promovam a concorrência","403",NA
"e, em segundo lugar, criará incentivos para que os agentes que actuam em nome do Estado obedeçam e promovam eles próprios esses processos concorrenciais;","403",NA
"- Finalmente, o PSD compromete-se a reforçar a capacidade do Estado para fazer cumprir as regras estabelecidas, de forma a penalizar de forma substantiva e célere os agentes incumpridores.","403",NA
"Para isso, o PSD reforçará a capacidade de intervenção dos organismos reguladores e de supervisão (ao nível de recursos humanos e financeiros e do reforço do enquadramento legislativo e regulamentar)","403",NA
"e, por outro lado, aumentará o grau de independência desses organismos, de forma a estimular a sua vontade e disponibilidade de actuação em todas as situações.","403",NA
"-5. Regulação",NA,NA
"O PSD pretende realizar progressivamente o Estado de Garantia, assegurando que os objectivos sociais definidos são efectivamente alcançados.","403",NA
"A realização deste Estado de Garantia permite que, por exemplo, nos sectores sociais da saúde e da educação, a par dos prestadores públicos, a oferta nacional seja também composta por prestadores de outra natureza, nomeadamente do sector não lucrativo (IPSS e Misericórdias), a","403",NA
"qual, no entanto, deve ser sujeita a regulação independente que garanta a separação da actividade de financiamento da de prestação dos serviços.","403",NA
"A Regulação é, também, a actividade de supervisão dos mercados por autoridades administrativas independentes do Executivo, ou pelo menos com forte autonomia em relação a este, com o propósito de promoção e salvaguarda da concorrência e de defesa do interesse público e dos cidadãos.","403",NA
"Porém, o sistema regulatório no nosso País tem deficiências e fragilidades que importa colmatar.","403",NA
"Precisamos reforçar a regulação, tanto na sua independência como na sua efectividade.","403",NA
"Assim, o PSD propõe-se:","403",NA
"- Apresentar uma proposta de Estatuto Jurídico das Autoridades Administrativas Independentes, integrando a sua criação na reserva de Lei parlamentar;","403",NA
"- Transformar as entidades com funções reguladoras dependentes do Governo e cujos mercados regulados pela sua importância o justifiquem, em Autoridades Administrativas Independentes, reintegrando as restantes na administração tradicional (de modo a evitar o risco de proliferação e banalização de falsos reguladores).","403",NA
"- Reforçar a autonomia e a responsabilidade das Autoridades Administrativas Independentes através da fixação de garantias aos membros dos órgãos de direcção de inamovibilidade dos seus cargos durante o exercício dos respectivos mandatos.","403",NA
"A designação dos titulares dos órgãos de direcção ou administração deve ser feita com intervenção do Governo, da Assembleia da República e do Presidente da República, tendo a preocupação de garantir consensos alargados quanto aos seus méritos;","403",NA
"a sua designação deve ter o cuidado de prevenir comportamentos corporativos, evitando que os eleitos provenham de lugares de direcção dos sectores que vão regular ou que neles possam vir a trabalhar antes de decorrido um período alargado após o termo dos respectivos mandatos;","403",NA
"- Elaborar legislação sobre a responsabilidade de garantia do Estado em última instância pelas falhas dos mercados nos sectores regulados;","403",NA
"- Criação, a partir de estruturas da administração pública e regulatórias já existentes, de uma entidade administrativa autónoma de coordenação das actividades regulatórias das diversas entidades sectoriais, em cujo conselho geral tenham assento representantes de todas as autoridades administrativas independentes.","403",NA
"À autoridade administrativa de coordenação caberá, designadamente resolver os recursos administrativos das decisões das autoridades administrativas sectoriais.","403",NA
"-6. Segurança Nacional",NA,NA
"A segurança das pessoas e do País diz respeito a funções do Estado que não são delegáveis nem privatizáveis, embora possam ser realizadas em cooperação com outros Estados.","104",NA
"A principal questão nesta área é melhorar as estratégias e a organização e gestão dos meios, no quadro de um novo Sistema de Segurança Nacional que garanta, sem margem de incerteza, uma efectiva segurança dos cidadãos e dos bens, e a defesa do território nacional e dos interesses estratégicos de Portugal.","104",NA
"Este conceito alargado e abrangente de Segurança Nacional inclui as funções de Defesa Nacional, Defesa Militar, Protecção Civil e de Emergência, Segurança Interna e Informações da República e Sistema de Justiça, enquanto Sistemas Funcionais articulados e coordenados, de forma a aproveitar a sua polivalência e complementaridade na acção.","104",NA
"Cada sistema funcional será igualmente reestruturado a partir dos conceitos de “complementaridade” e de “conjunto”, de forma a obter sistemas efectivos e sustentáveis.","104",NA
"O principal objectivo é obter os melhores resultados ao mais baixo custo possível,","104",NA
"pela simplificação, clarificação e utilização coordenada de meios e processos modernos e ajustados.","104",NA
"Com esse fim, as abordagens previstas para cada sector são as seguintes:","104",NA
"Na Defesa Nacional",NA,NA
"- Organizar o Ministério da Defesa em duas grandes áreas, a defesa militar e a protecção civil,","104",NA
"e centralizar no ministério as funções de obtenção e administração de recursos, ensino e saúde militares, apoio social aos servidores (abrangendo os estabelecimentos militares de ensino e as messes), inspecção superior, relações externas de defesa (incluindo a definição da política de Defesa Nacional) e a Policia Judiciária Militar;","104",NA
"- Promover o reagrupamento geográfico dos Órgãos Superiores de Defesa Nacional, pelo aproveitamento racional das instalações existentes e alienação das não necessárias;","104",NA
"- Reestruturar, em coordenação com o Ministério dos Negócios Estrangeiros, o Instituto de Defesa Nacional.","104",NA
"Na Defesa Militar",NA,NA
"- Atribuir ao Estado-Maior General das Forças Armadas o efectivo comando operacional, dispondo de três componentes (naval, terrestre e aérea) e dos órgãos conjuntos necessários, dando corpo ao Sistema de Defesa Militar, prioritariamente responsável pela defesa militar da República;","104",NA
"- Explorar as sinergias ao nível do Ministério da Defesa ou do Estado-Maior General das Forças Armadas de forma a conquistar ganhos de eficiência e racionalização;","104",NA
"- Desactivar unidades e sistemas de armas não essenciais;","104",NA
"- Rever a Lei de Programação Militar;","104",NA
"- Racionalizar a despesa militar, nomeadamente, através da melhor articulação entre os seus ramos e uma maior eficiência na utilização de recursos;","104",NA
"- Centralizar as aquisições para as Forças Armadas e para a Guarda Nacional Republicana;","104",NA
"- Racionalizar os recursos humanos, privilegiando sempre a componente operacional, no quadro de um total de efectivos de cerca de 30.000 militares até ao final da legislatura;","104",NA
"- Criar nas forças militares Conselhos da Condição Militar, como órgãos de carácter deontológico e de diálogo socioprofissional;","104",NA
"- Criar o Balcão Único para os Antigos Combatentes e melhorar o apoio aos Deficientes Militares:","104",NA
"o Garantindo aos ex-combatentes a manutenção do apoio por parte das estruturas de saúde militar, nomeadamente na área da saúde mental;","104",NA
"o Regularizando os processos pendentes de ex-combatentes;","104",NA
"o Apoiando o associativismo dos ex-combatentes e garantindo o seu direito à auscultação nas matérias que lhes digam respeito;","104",NA
"- Integrar o Instituto Geográfico do Exército e o Instituto Hidrográfico num Instituto Geográfico Nacional único, com um Departamento Militar e Hidrográfico.","104",NA
"Na Protecção Civil e Emergência",NA,NA
"- Incorporar a Autoridade Nacional de Protecção Civil, Comissão do Planeamento Civil de Emergência e Instituto Nacional de Emergência Médica, corporizando o Sistema de Protecção civil;","605",NA
"- Aproveitar a possibilidade de utilização de serviços de apoio comum com o Sistema de Defesa Militar;","605",NA
"- Garantir a identidade dos bombeiros e a sua função estratégica na estrutura nacional de protecção civil, degradada com o actual modelo de coordenação, nomeadamente, na construção do dispositivo operacional local, na construção da intervenção formativa, sem esquecer a criação de um plano de equipamentos para bombeiros;","605",NA
"Os bombeiros são, por excelência, o grande agente da protecção civil.","605",NA
"Assim, à imagem de outras forças de protecção civil, o respeito pela sua autonomia é imprescindível, tendo em vista a eficiência na gestão dos recursos e a eficácia do socorro;","605",NA
"- Proporcionar, dentro das limitações orçamentais existentes, aos serviços de Bombeiros Voluntários, as condições técnicas, financeiras e de recursos humanos necessários ao cabal desempenho das suas actividades, nomeadamente nas áreas do transporte de doentes.","605",NA
"Segurança Interna",NA,NA
"- Promover uma maior articulação entre as forças de segurança, optando pela existência de um sistema dual com apenas duas vertentes, uma de natureza civil –, composta por três áreas (Segurança Pública, Investigação Criminal e Estrangeiros) – e outra de natureza militar – a Guarda Nacional Republicana.","605",NA
"- Implementar os Sistemas de Autoridade Marítima e de Autoridade Aeronáutica, conjugando sinergias com o Sistema de Defesa Militar.","605",NA
"Informações da República",NA,NA
"Implementar o Sistema de Informações da República (SIR) com a existência de um único serviço, com duas direcções (interna e externa), mas serviços de apoio e técnicos comuns.","605",NA
"2 Pilar Económico-Financeiro Restaurar a Credibilidade Financeira, Relançar o Crescimento, a Competitividade e o Emprego   Reduzir o Défice Externo e o Endividamento Nacional",NA,NA
"O Legado Socialista: uma Tragédia Nacional, um País à beira da bancarrota",NA,NA
"Portugal já passou ao longo da sua história por períodos de crescimento económico, de convergência real com os Países mais desenvolvidos da Europa, e por períodos de fraco crescimento económico e de divergência real.","410",NA
"O PSD, na sua gestão do País no período entre 1985 e 1995, impulsionou um “período de ouro” de crescimento da economia portuguesa e de recuperação dos desequilíbrios económicos, financeiros e sociais gerados entre 1974 e 1985.","410",NA
"Esse foi um período de recuperação da confiança dos portugueses nas suas instituições e de execução de um profundo ajustamento económico e financeiro, que se traduziu na correcção de trajectórias insustentáveis do défice público e da divida pública, ao mesmo tempo que se concretizaram profundas reformas estruturais, conducentes à consolidação de uma economia de mercado, após a deriva estatista e socialista no período revolucionário anterior.","305",NA
"Portugal, no período entre 1986 e 1995, evidenciou um ritmo de convergência real com a Europa desenvolvida superior ao da Espanha, e, em 1995, evidenciava indicadores das finanças públicas ligeiramente mais favoráveis do que os do nosso vizinho, em termos de défice público, de dívida pública, de despesa pública corrente primária e de nível de endividamento.","305",NA
"Em 1995, o Governo PSD deixou lançado um novo ciclo de expansão económica que continuou até 2001.","305",NA
"Simplesmente, o primeiro Governo socialista de António Guterres desperdiçou esta boa herança.","305",NA
"Ao contrário de Espanha, e para níveis de crescimento económico no período quase idênticos entre os dois países, o Governo Socialista deixou germinar disfunções nas finanças públicas e na produtividade, os quais constituem a raiz do problema orçamental e da falta de competitividade da economia, tornados visíveis a partir de 2001.","305",NA
"Como é hoje reconhecido pelo Banco de Portugal e pelas instituições internacionais, o primeiro Governo socialista, empossado nos finais de 1995, levou à prática uma política orçamental expansionista, desajustada do ciclo económico, que está na raiz do problema orçamental com que nos debatemos hoje em dia, e que originou o começo de uma trajectória ascendente do endividamento externo do País.","305",NA
"A dívida pública nesse período apenas convergiu para os níveis dos nossos compromissos na União Europeia graças ao recurso a receitas extraordinárias e ao elevado montante arrecadado com as privatizações.","305",NA
"Em 1995, a situação financeira de Portugal face ao exterior, medida pela chamada Posição Liquida do Investimento Internacional (PI) era negativa da ordem dos -10% do PIB, e, em 2001, atingiu o valor de -49%, ainda sustentável mas em aceleração até atingir, em Dezembro de 2010, -186,2 mil milhões (cerca de 108% do PIB).","305",NA
"A Posição negativa significa que os activos dos residentes em Portugal sobre os residentes no estrangeiro são inferiores aos passivos e que mede as responsabilidades acumuladas das novas gerações face ao exterior.","305",NA
"Com a entrada da economia portuguesa no Euro, vieram progressivamente à superfície os efeitos do desvario orçamental desse período e da falta de medidas estruturais que continuassem o processo de modernização da economia portuguesa.","305",NA
"Foi “uma época perdida”, de que o País ainda hoje se ressente.","305",NA
"Quando poderia ter sido uma “nova época de ouro”!","305",NA
"No período entre 2001 e 2010 o Partido Socialista é responsável por cerca de 80% do tempo da governação, incluindo seis anos de Governo de José Sócrates.","305",NA
"O legado destes 6 anos não podia ser mais desastroso para os Portugueses, também do ponto de vista económico-financeiro. Um verdadeiro crime de lesa-Pátria. Na realidade:","305",NA
"-- O pior crescimento económico médio dos últimos 90 anos, e um cenário futuro de fraco potencial de crescimento;","305",NA
"- Divergência dos níveis de vida relativamente à média europeia;","305",NA
"- A política salarial no conjunto da economia, induzida pelo Governo em relação à política salarial do sector público e dos sectores com preços regulados na economia, foi desligada da evolução da produtividade, determinando uma evolução negativa dos custos reais unitários do trabalho, prejudicando gravemente a competitividade externa do País;","305",NA
"- A maior taxa de desemprego dos últimos 90 anos (desde que há registos).","305",NA
"Em 2005, a taxa de desemprego era de 6,6%. Em 2011, a taxa de desemprego já ultrapassa os 11% e tende, infelizmente, a continuar a aumentar: o 620.000 desempregados;","305",NA
"o Mais de 300.000 desempregados de longa duração;","305",NA
"o 30.000 jovens desempregados à procura do primeiro emprego;","305",NA
"- A segunda maior vaga emigratória dos últimos 60 anos, incidindo, sobretudo, sobre jovens de elevada qualificação e representando a maior fuga de cérebros de toda a OCDE;","305",NA
"- Um Estado com uma dimensão excessiva para o nosso nível de riqueza, cujo peso (directo e indirecto) já ultrapassa seguramente os 55% do PIB a nível do conjunto do Sector Público Administrativo (SPA) e do Sector Empresarial do Estado (SEE) e das PPPCs;","303",NA
"- A Despesa Pública Corrente Primária (DPCP) (ou seja, a despesa pública antes dos juros da dívida e das despesas de capital), mesmo anteriormente à crise em 2007, já estava próxima dos 38% do PIB (um valor de 64.400 milhões de euros) e em 2010 atingiu os 42,4% do PIB (um valor de 73.500 milhões de euros).","414",NA
"Recorde-se, a título de memória, que, em 1995, a DPCP era de 31,3% do PIB (à volta de 31.300 milhões de euros);","305",NA
"- A criação de um “Novo Estado Paralelo” resultante de uma proliferação de organismos à margem das Administrações Públicas tradicionais: uma multiplicidade de Institutos, de Fundações, de Entes Públicos Empresariais e Empresas Públicas ligadas à Administração Central, Empresas Municipais e Regionais, Estruturas de Missão, Comissões de Estudo ad-hoc, etc.;","303",NA
"Em 2009, tínhamos 13.740 entidades públicas que recebiam dinheiros do orçamento, das quais apenas 418 eram controladas pelo Tribunal de Contas;","303",NA
"- A Carga Fiscal (impostos directos, mais indirectos, mais contribuições para a Segurança Social) agravou-se substancialmente, também ainda antes da crise, penalizando o rendimento disponível das famílias","503",NA
"e a competitividade das empresas;","402",NA
"e determinando um esforço fiscal relativo, em paridades de poder de compra, 20 pontos percentuais acima da média da UE-27 (base 100);","414",NA
"- Portugal está entre os dez Países mais endividados do mundo, em todos os indicadores possíveis:","414",NA
"o As responsabilidades face ao exterior (passivos da PI) – uma aproximação da dívida externa bruta – situam-se próximos de 290% do PIB (em que se salienta a dívida das instituições monetárias e do Estado), a maior dos últimos 120 anos","414",NA
"; o A “dívida externa líquida” já atingiu hoje 17.700 euros por cada português;","414",NA
"o A dívida pública directa do SPA caminha para 100% do PIB, e é a maior de sempre;","414",NA
"o A dívida pública indirecta do Estado, através das empresas públicas não financeiras, atinge já os 27% do PIB, em que o sector público e dos transportes representam um quinhão de 10% do PIB (respectivamente 46.800 milhões de euros e 17.000 milhões de euros);","414",NA
"o O volume dos encargos derivados dos contratos com as Parcerias-Público Privadas e Concessões (PPPCs), que constitui um fardo às costas das gerações futuras, aparece estimado, a preços correntes, para o período 2010-2030, em 60.000 milhões de euros;","414",NA
"o A dívida das famílias é de cerca de 100% do PIB e 135% do rendimento disponível;","414",NA
"o As dívidas das empresas atingem os 150% do PIB mas em que se estima que um total de cerca de 40% do PIB é consequência directa das políticas governamentais a nível do SEE e dos projectos PPPCs;","414",NA
"o Uma larga porção do endividamento nacional deve-se, directa ou indirectamente, ao Estado, a um nível sem comparação com o que se passa nos países financeiramente mais saudáveis do nosso espaço económico;","414",NA
"- O défice externo (que mede o excesso do consumo do País em relação ao valor da produção nacional de bens e serviços) tem-se situado nos últimos anos entre os 8% e 10% do PIB, o que explica a evolução negativa da dívida externa;","414",NA
"- A taxa de poupança nacional bruta, em % do PIB, tem vindo a experimentar uma queda acelerada.","414",NA
"Em 1995 era de 20,2%; em 2000 de 17%; em 2007 de 12,4%; e em 2010 de apenas 8%;","414",NA
"- O financiamento da economia portuguesa está, há mais de um ano, dependente de ajuda externa.","414",NA
"Só com o apoio do Banco Central Europeu, ao longo do último ano, foi possível manter o nível de financiamento que suportou a economia -portuguesa.","414",NA
"Aos olhos dos nossos parceiros europeus, dos analistas e mercados financeiros internacionais, Portugal já deveria ter solicitado a ajuda externa do Fundo Europeu de Estabilização Financeira (FEEF) e do Fundo Monetário Internacional (FMI) há, pelo menos, um ano.","414",NA
"O atraso teve sobrecustos evidentes;","414",NA
"- O Governo, entre 2005 e 2008, realizou apenas uma redução contabilística do défice público, graças ao recurso à desorçamentação, às receitas extraordinárias e ao aumento dos impostos;","414",NA
"- O Governo viveu num mundo virtual e ignorou os impactos da crise financeira internacional, desencadeada no segundo semestre de 2007.","414",NA
"Continuou com a mesma política orçamental expansionista, como se nada tivesse ocorrido, não percebendo que tinha terminado a época do endividamento externo fácil e barato;","414",NA
"- O Governo desenvolveu em 2009 uma política eleitoralista na condução da política orçamental e fiscal, o que explica em boa parte o descalabro das contas públicas de 2009 e 2010, e o disparar dos níveis da dívida pública nos dois últimos anos;","414",NA
"- O Governo acordou do sono letárgico apenas em Março de 2010, ainda que parcialmente, para o problema de alteração do contexto financeiro internacional já visível em 2008.","414",NA
"Apresentou, desde então, três sucessivos planos de austeridade (PEC 1, PEC2 e PEC3) que falharam rotundamente nos seus objectivos.","414",NA
"Em Março de 2011, o Governo comprometeu-se com a UE e o BCE a executar um novo plano de austeridade, vulgarmente conhecido por PEC 4, o qual, ao contrário dos anteriores, o PSD não pôde suportar politicamente pelo facto de ser socialmente injusto, de não ter sido previamente negociado e pelo facto de descurar a necessidade imperiosa de relançar o crescimento económico impulsionado pelas transformações estruturais da economia.","305",NA
"E também pelo facto das suas projecções estarem baseadas em pressupostos incompletos e irrealistas para os próximos anos.","305",NA
"O Governo de José Sócrates deixou o País à beira da bancarrota, uma situação que já não acontecia desde 1892.","305",NA
"É neste quadro terrível da situação económica e financeira do País, que o PSD apresenta aos Portugueses a sua proposta económica de governo, dentro dos objectivos de recuperação da credibilidade financeira de Portugal","410",NA
"e de criação de condições para a retoma do crescimento, competitividade e emprego.","410",NA
"Portugal é uma pequena economia aberta, em que a soma das exportações e importações ronda os 70% do PIB, e em que os sectores dos bens e serviços transaccionáveis (os que exportam e que evitam importações) têm vindo a perder peso relativo na economia.","403",NA
"O sector “protegido” da concorrência internacional e as actividades muitas vezes abrigadas da concorrência interna, atraíram, pela sua rendibilidade alta, recursos financeiros em excesso.","403",NA
"Tendência agravada por uma política errada de incentivos do Estado que garantiu em muitos projectos (directa ou indirectamente) rendibilidades elevadas, apoios específicos da União Europeia e mesmo financiamento bancário quer interno quer externo.","403",NA
"Em consequência, o Estado contribuiu para o aumento da taxa de rendibilidade dos sectores protegidos, em detrimento dos sectores em concorrência.","403",NA
"Esta orientação estratégica determinou uma concentração excessiva do stock total do crédito à economia portuguesa nos sectores do imobiliário, da construção, e no sector público administrativo (Central, Regional e Local) e empresas públicas (nomeadamente sector público dos transportes, empresas regionais e municipais) e, nos projectos em parceria público-privadas e grandes concessões.","403",NA
"Este universo de actividades protegidas representa hoje mais de 90% do total do stock de crédito à economia.","403",NA
"Também a afectação e a gestão de fundos europeus (QREN) foi pouco orientada para o sector produtivo da economia e para os factores críticos de competitividade.","403",NA
"Em suma, o sector transaccionável foi progressivamente asfixiado por um ambiente económico pouco propício ao crescimento da produtividade.","410",NA
"A interacção deste factor com a não adaptação do paradigma macroeconómico após a adesão ao euro, o abandono do objectivo estratégico de controlo do endividamento externo e a fraca prioridade dada ao objectivo da competitividade, determinaram os desequilíbrios económico-financeiros actuais.","410",NA
"O País precisa de uma política económica virada para o crescimento, a competitividade e o emprego;","410",NA
"que controle gradualmente os excessos de endividamento externo e de dívida pública;","414",NA
"que garanta a prazo a sustentabilidade das finanças públicas;","414",NA
"que revitalize o empreendedorismo na estrutura produtiva do País nos sectores dos bens e serviços transaccionáveis;","401",NA
"que aumente o valor acrescentado nacional incorporado nas nossas exportações, que actue sobre todos os factores críticos de competitividade;","410",NA
"que crie condições para recuperação do investimento empresarial nacional e estrangeiro.","410",NA
"Uma Nova Política Económica",NA,NA
"Uma nova política económica para Portugal tem de incluir medidas bem definidas e que se destinem a restaurar a credibilidade financeira,","414",NA
"a reduzir o endividamento nacional e o défice externo,","414",NA
"a retomar o crescimento económico,","410",NA
"a fomentar a produtividade e a competitividade,","410",NA
"e a promover uma sustentada criação de emprego.","410",NA
"Neste sentido, o programa económico-financeiro que o PSD propõe tem duas componentes interligadas:","410",NA
"1. Programa de Ajustamento Macroeconómico (PAM)","414",NA
"2. Programa para o Crescimento, a Competitividade e o Emprego (PCCE)","410",NA
"O PSD compromete-se a concretizar o maior conjunto de reformas estruturais ao nível económico e financeiro dos últimos 15 anos, de forma a criar condições, tão rapidamente quanto possível, para atingir uma taxa potencial de crescimento económico a caminho de um valor superior a 3%.","410",NA
"Segundo a base de dados AMECO, em 1996 estávamos próximos de uma taxa potencial de 3% e nos últimos anos temos apresentado uma tendência altamente negativa, a caminho dos 0%.","410",NA
"-Os principais objectivos gerais de uma nova política económica serão: -- Implementar um programa de ajustamento macroeconómico visando a retoma da credibilidade financeira e que seja saudável para o crescimento;","414",NA
"- Aumentar a taxa potencial de crescimento económico, para os 3%;","410",NA
"- Orientar a alocação de recursos na economia para os sectores produtores dos bens e serviços transaccionáveis;","402",NA
"- Revitalizar a estrutura produtiva;","410",NA
"- Reduzir o endividamento nacional e o défice externo;","414",NA
"- Fomentar a poupança nacional.","414",NA
"1. Programa de Ajustamento Macroeconómico (PAM)",NA,NA
"Em virtude dos erros acumulados pela governação socialista, Portugal não se consegue financiar normalmente no mercado interbancário e nos mercados financeiros internacionais há mais de um ano, tendo criado uma dependência excessiva do BCE e pagando taxas de juro insustentáveis a criação de condições para o financiamento normal da economia portuguesa, em clima de estabilidade social, é um imperativo nacional.","414",NA
"Os principais objectivos do Programa de Ajustamento Macroeconómico (PAM) são:","414",NA
"-- Executar uma consolidação orçamental de qualidade para reequilibrar a prazo, de forma saudável, as contas públicas, e relançar o crescimento económico e o emprego;","414",NA
"- Criar condições para a sustentabilidade das finanças públicas em geral e da dívida pública (directa e indirecta), em particular;","414",NA
"- Reduzir progressivamente o endividamento nacional e o défice externo;","414",NA
"- Criar um enquadramento institucional, independente do Governo, para a avaliação da política orçamental e fiscal, e para monitorização das contas públicas (tanto do SPA, como do SEE e PPPCs) e melhorar o sistema de informação e controlo;","414",NA
"- Contribuir para o fortalecimento da estabilidade do sistema bancário, por forma a libertar o maior volume de recursos disponíveis para o financiamento dos sectores dos bens e serviços transaccionáveis;","414",NA
"- Implementar um Programa de Emergência Social (PES) para compensar os potenciais efeitos mais gravosos sobre os grupos mais desfavorecidos da sociedade.","503",NA
"O PAM tem, os seguintes eixos de acção: -1.1.  Consolidação Orçamental de Qualidade","414",NA
"1.2.  Sustentabilidade das Finanças Públicas","414",NA
"1.3.  Promoção da Poupança e Redução do Endividamento","414",NA
"1.4.  Fortalecimento do Sistema bancário e do Financiamento à Economia","414",NA
"1.5.  Programa de Emergência Social","414",NA
"1.1. Consolidação Orçamental duradoura e de qualidade",NA,NA
"Base de Partida",NA,NA
"As finanças públicas na próxima legislatura estão fortemente condicionadas pelo descalabro das contas públicas nos últimos anos.","414",NA
"As contas públicas durante os seis anos dos governos de José Sócrates apresentaram uma opacidade enorme.","414",NA
"Os valores do défice público e da dívida pública dos últimos três anos têm vindo a ser sucessivamente revistos em alta.","414",NA
"E, hoje, não sabemos quando será a última revisão.","414",NA
"Fracassos da Gestão Orçamental Socialista",NA,NA
"Nos últimos seis anos, a gestão financeira socialista é caracterizada por desvios orçamentais fortemente negativos (entre os valores reais e os orçamentados), e pelo recurso à desorçamentação e utilização de receitas extraordinárias.","414",NA
"Na realidade, uma parcela significativa do investimento público foi desviada contabilisticamente para as empresas públicas (nacionais, regionais e locais) e para as PPPCs, e as receitas extraordinárias atingiram montantes muito significativos nomeadamente em 2008 e 2010;","414",NA
"em 2008, oriundas da antecipação das receitas das concessões das barragens e auto-estradas (cerca de 1% do PIB);","414",NA
"em 2010, através da integração do Fundo de Pensões da Portugal Telecom (1,6% do PIB).","414",NA
"A redução do défice público, mesmo quando contabilisticamente ocorreu nos últimos seis anos, foi de má qualidade, essencialmente à custa do aumento das receitas e não da redução das despesas.","414",NA
"Entre 2005 e 2008, a consolidação orçamental foi mesmo aparente.","414",NA
"Em 2009 e 2010 pura e simplesmente não existiu, o défice alargou-se para valores inimagináveis, verificou-se um descalabro total originado por uma política eleitoralista e por falta de transparência na informação prestada com revisões sucessivas.","414",NA
"O INE  anunciou a subida da sua estimativa provisória de 9,1% do PIB para o défice público de 2010 e para a dívida pública directa de 93% do PIB.","414",NA
"O desastre é cada vez maior, de revisão em revisão contabilística.","414",NA
"Por seu turno, o endividamento das empresas públicas não financeiras (EPNF), nomeadamente as do sector público dos transportes, apresenta uma trajectória negativa e explosiva.","414",NA
"Tal como os encargos com as PPPCs.",NA,NA
"A soma, a preços correntes, dos encargos nominais das PPPCs que têm vindo a público para os próximos 30 anos, atinge os 60.000 milhões de euros.","414",NA
"No entanto, salienta-se que existe uma grande opacidade em relação ao conhecimento dos contratos celebrados entre o Estado e os parceiros privados,","414",NA
"e uma falta de indicação dos pressupostos dos cálculos, pelo que se receia que os encargos realmente assumidos ainda venham a ser mais avultados.","414",NA
"As estimativas provisórias das contas públicas do SPA publicadas pelo INE (23 de Abril 2011), para o período 2005 a 2010, são as seguintes:","414",NA
"Não dispomos, neste momento, de informação para a desagregação destas séries em termos de valores recorrentes e não recorrentes (ou extraordinários), o que seria importante em termos de análise.","414",NA
"Mas os dados disponíveis confirmam o descalabro total das contas públicas nos últimos anos.","414",NA
"Entre 2007 e 2010 a dívida pública directa do SPA subiu 50.000 milhões de euros. Entre 2005 e 2010 aumentou 63.000 milhões de euros.","414",NA
"O próximo Governo vai ter que gerir uma “pesada herança”.","414",NA
"Não contente com o legado que transmite, o Governo de José Sócrates ainda comprometeu o País, perante a UE e os mercados, com objectivos irrealistas para os valores do défice público para 2011-2013, respectivamente 4,6%, 3% e 2%.","414",NA
"Uma total irresponsabilidade política e financeira.","414",NA
"Esta inconsciência também ocorreu nas PPPCs com a aceleração de novos contratos e de revisão de contratos antigos, aumentando crescentemente os encargos sobre gerações futuras.","414",NA
"Por sua vez, o endividamento das empresas públicas não financeiras (EPNF) passou de 14,5% do PIB, em 2005, para 24,2% na estimativa de 2009.","414",NA
"As projecções para 2011-2015",NA,NA
"Há ainda um grau significativo de incerteza no que respeita à projecção macroeconómica para 2011-2011. Porque:","414",NA
"O perímetro contabilístico do SPA está em constante mutação;","414",NA
"O contágio financeiro do SEE e das PPPCs não está medido;","414",NA
"Não se consegue, igualmente, medir o grau de execução das medidas de redução de despesas que foram previstas no PEC 1 (Março 2010), PEC 2 (Maio 2010) e no OE2011 (PEC 3) divulgado em meados de Outubro último.","414",NA
"Este grau de incerteza leva-nos a apontar objectivos para as variações na legislatura para a despesa pública e à receita fiscal, implícitas nas medidas que propomos:","414",NA
"Estas variações têm que ser medidas na mesma base de base de partida, considerada pelo trabalho técnico da Missão (EU/BCE/FMI) quanto ao perímetro contabilístico das contas públicas e ao modo de interpretação dos critérios contabilísticos aplicáveis.","414",NA
"Em relação ao aumento das receitas fiscais, o esforço será feito sem aumento de impostos, baseando-se na melhoria da eficácia da administração fiscal,","303",NA
"do combate à economia informal e à fraude e evasão fiscal, o que permitirá um alargamento da base tributável.","303",NA
"A redução da despesa primária, a atingir no prazo da legislatura, assentará num esforço de racionalização e eficiência do sector público, através de um conjunto de áreas de oportunidade:","303",NA
"- Eliminação de estruturas sobrepostas entre o SPA e o “Novo Estado paralelo”, reduzindo o número de organismos e entidades (ver Pilar 3);","303",NA
"- Reduzir os consumos intermédios (aquisição de bens e serviços em contabilidade pública), através de cortes transversais e de medidas especificas de poupança, nomeadamente a centralização das compras e uma maior utilização de serviços partilhados (ver Pilar 3);","303",NA
"- Fixação de um plafond em termos nominais (com referência a uma base credível de 2011), sem prejuízo de uma melhor distribuição dessa verba global, incentivando uma maior produtividade (ver Pilar 3);","303",NA
